TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-06 10:27:20,0,1.0,50.7376,1.57028,1.0,b'2438601108                      ',b'FS4536',0.5,7.917,1.0,33.081,1.0,3.41,0.0,7.642,0.0
2023-02-06 10:30:05,0,1.0,50.74025,1.56633,1.0,b'2438601109                      ',b'FS4536',0.5,7.949,1.0,33.579,1.0,3.487,0.0,7.98,0.0
2023-02-06 10:32:05,0,1.0,50.73758,1.56315,1.0,b'2438601110                      ',b'FS4536',0.5,8.022,1.0,33.723,1.0,3.505,0.0,8.037,0.0
2023-02-06 10:34:05,0,1.0,50.73472,1.56047,1.0,b'2438601111                      ',b'FS4536',0.5,8.045,1.0,33.767,1.0,3.513,0.0,8.077,0.0
2023-02-06 10:37:05,0,1.0,50.73003,1.5575,1.0,b'2438601112                      ',b'FS4536',0.5,8.055,1.0,33.769,1.0,3.515,0.0,8.097,0.0
2023-02-06 10:38:05,0,1.0,50.72848,1.55647,1.0,b'2438601113                      ',b'FS4536',0.5,8.059,1.0,33.77,1.0,3.516,0.0,8.102,0.0
2023-02-06 10:40:20,0,1.0,50.72502,1.5542,1.0,b'2438601114                      ',b'FS4536',0.5,8.055,1.0,33.771,1.0,3.516,0.0,8.108,0.0
2023-02-06 10:42:20,0,1.0,50.7219,1.55215,1.0,b'2438601115                      ',b'FS4536',0.5,8.048,1.0,33.747,1.0,3.514,0.0,8.103,0.0
2023-02-06 10:44:20,0,1.0,50.71892,1.55,1.0,b'2438601116                      ',b'FS4536',0.5,8.038,1.0,33.696,1.0,3.508,0.0,8.095,0.0
2023-02-06 10:45:35,0,1.0,50.71705,1.5487,1.0,b'2438601117                      ',b'FS4536',0.5,8.038,1.0,33.663,1.0,3.505,0.0,8.092,0.0
2023-02-06 10:48:05,0,1.0,50.71317,1.54657,1.0,b'2438601118                      ',b'FS4536',0.5,8.049,1.0,33.675,1.0,3.506,0.0,8.098,0.0
2023-02-06 10:49:50,0,1.0,50.71042,1.54515,1.0,b'2438601119                      ',b'FS4536',0.5,8.053,1.0,33.69,1.0,3.509,0.0,8.111,0.0
2023-02-06 10:52:35,0,1.0,50.70608,1.54297,1.0,b'2438601120                      ',b'FS4536',0.5,8.065,1.0,33.691,1.0,3.51,0.0,8.126,0.0
2023-02-06 10:54:20,0,1.0,50.70333,1.5414,1.0,b'2438601121                      ',b'FS4536',0.5,8.082,1.0,33.706,1.0,3.513,0.0,8.139,0.0
2023-02-06 10:56:05,0,1.0,50.7007,1.53925,1.0,b'2438601122                      ',b'FS4536',0.5,8.083,1.0,33.706,1.0,3.514,0.0,8.147,0.0
2023-02-06 10:58:05,0,1.0,50.69758,1.53665,1.0,b'2438601123                      ',b'FS4536',0.5,8.114,1.0,33.809,1.0,3.525,0.0,8.163,0.0
2023-02-06 11:00:20,0,1.0,50.6941,1.5335,1.0,b'2438601124                      ',b'FS4536',0.5,8.147,1.0,33.837,1.0,3.532,0.0,8.209,0.0
2023-02-06 11:01:50,0,1.0,50.69182,1.53142,1.0,b'2438601125                      ',b'FS4536',0.5,8.153,1.0,33.821,1.0,3.531,0.0,8.213,0.0
2023-02-06 11:04:05,0,1.0,50.6884,1.52825,1.0,b'2438601126                      ',b'FS4536',0.5,8.163,1.0,33.833,1.0,3.533,0.0,8.226,0.0
2023-02-06 11:06:05,0,1.0,50.68537,1.52542,1.0,b'2438601127                      ',b'FS4536',0.5,8.18,1.0,33.851,1.0,3.536,0.0,8.241,0.0
