TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,PSAL,PSAL_QC,SSJT,SSJT_QC
2023-02-05 03:53:00,0,1.0,-16.2833,-108.35,1.0,b'2432308141                      ',b'D5LS3',9.0,35.95,1.0,25.9,0.0
2023-02-05 04:55:00,0,1.0,-16.1167,-108.1167,1.0,b'2432308142                      ',b'D5LS3',9.0,35.88,1.0,25.7,0.0
2023-02-05 05:53:00,0,1.0,-15.9667,-107.9,1.0,b'2432308143                      ',b'D5LS3',9.0,35.83,1.0,25.5,0.0
2023-02-05 06:51:00,0,1.0,-15.8167,-107.6667,1.0,b'2432308144                      ',b'D5LS3',9.0,35.82,1.0,25.5,0.0
2023-02-05 07:53:00,0,1.0,-15.65,-107.4333,1.0,b'2432308145                      ',b'D5LS3',9.0,35.8,1.0,25.3,0.0
2023-02-05 08:53:00,0,1.0,-15.5,-107.2,1.0,b'2432308146                      ',b'D5LS3',9.0,35.78,1.0,25.2,0.0
2023-02-05 09:53:00,0,1.0,-15.35,-106.9667,1.0,b'2432308147                      ',b'D5LS3',9.0,35.8,1.0,25.2,0.0
2023-02-05 10:53:00,0,1.0,-15.1833,-106.7333,1.0,b'2432308148                      ',b'D5LS3',9.0,35.8,1.0,25.1,0.0
2023-02-05 11:53:00,0,1.0,-15.0333,-106.5,1.0,b'2432308149                      ',b'D5LS3',9.0,35.78,1.0,25.1,0.0
2023-02-05 12:53:00,0,1.0,-14.8833,-106.2667,1.0,b'2432308150                      ',b'D5LS3',9.0,35.81,4.0,25.2,0.0
2023-02-05 13:52:00,0,1.0,-14.7167,-106.05,1.0,b'2432308151                      ',b'D5LS3',9.0,35.61,4.0,24.7,0.0
2023-02-05 14:54:00,0,1.0,-14.5667,-105.8167,1.0,b'2432308152                      ',b'D5LS3',9.0,35.62,2.0,24.8,0.0
2023-02-05 15:51:00,0,1.0,-14.4167,-105.6,1.0,b'2432308153                      ',b'D5LS3',9.0,35.62,2.0,24.8,0.0
2023-02-05 16:51:00,0,1.0,-14.2667,-105.3667,1.0,b'2432308154                      ',b'D5LS3',9.0,35.7,1.0,24.9,0.0
2023-02-05 17:54:00,0,1.0,-14.1167,-105.1333,1.0,b'2432308155                      ',b'D5LS3',9.0,35.69,1.0,24.9,0.0
2023-02-05 18:53:00,0,1.0,-13.9667,-104.9167,1.0,b'2432308156                      ',b'D5LS3',9.0,35.69,1.0,25.1,0.0
2023-02-05 19:51:00,0,1.0,-13.8167,-104.7,1.0,b'2432308157                      ',b'D5LS3',9.0,35.63,1.0,25.0,0.0
2023-02-05 20:52:00,0,1.0,-13.65,-104.4667,1.0,b'2432308158                      ',b'D5LS3',9.0,35.62,1.0,25.0,0.0
2023-02-05 21:54:00,0,1.0,-13.5,-104.2333,1.0,b'2432308159                      ',b'D5LS3',9.0,35.7,1.0,25.2,0.0
2023-02-05 22:55:00,0,1.0,-13.3333,-104.0,1.0,b'2432308160                      ',b'D5LS3',9.0,35.63,1.0,25.0,0.0
2023-02-05 23:53:00,0,1.0,-13.1833,-103.7833,1.0,b'2432553944                      ',b'D5LS3',9.0,35.57,1.0,25.0,0.0
2023-02-06 00:52:00,0,1.0,-13.0333,-103.5667,1.0,b'2432553945                      ',b'D5LS3',9.0,35.53,1.0,25.0,0.0
2023-02-06 01:53:00,0,1.0,-12.8833,-103.3333,1.0,b'2432553946                      ',b'D5LS3',9.0,35.49,1.0,24.9,0.0
2023-02-06 02:52:00,0,1.0,-12.7333,-103.1167,1.0,b'2432553947                      ',b'D5LS3',9.0,35.47,1.0,24.9,0.0
2023-02-06 03:51:00,0,1.0,-12.5833,-102.8833,1.0,b'2432553948                      ',b'D5LS3',9.0,35.43,4.0,24.9,0.0
2023-02-06 04:52:00,0,1.0,-12.4167,-102.6667,1.0,b'2432553949                      ',b'D5LS3',9.0,35.59,1.0,24.8,0.0
2023-02-06 05:51:00,0,1.0,-12.2667,-102.4333,1.0,b'2432553950                      ',b'D5LS3',9.0,35.58,1.0,24.6,0.0
2023-02-06 06:54:00,0,1.0,-12.1,-102.2,1.0,b'2432553951                      ',b'D5LS3',9.0,35.6,1.0,24.6,0.0
2023-02-06 07:55:00,0,1.0,-11.95,-101.9667,1.0,b'2432553952                      ',b'D5LS3',9.0,35.53,1.0,24.5,0.0
2023-02-06 08:54:00,0,1.0,-11.7833,-101.7333,1.0,b'2432553953                      ',b'D5LS3',9.0,35.52,1.0,24.4,0.0
2023-02-06 09:53:00,0,1.0,-11.6333,-101.5167,1.0,b'2432553954                      ',b'D5LS3',9.0,35.56,1.0,24.7,0.0
2023-02-06 10:55:00,0,1.0,-11.4833,-101.2833,1.0,b'2432553955                      ',b'D5LS3',9.0,35.49,1.0,24.8,0.0
2023-02-06 11:53:00,0,1.0,-11.3333,-101.0667,1.0,b'2432553956                      ',b'D5LS3',9.0,35.41,1.0,24.8,0.0
2023-02-06 12:55:00,0,1.0,-11.1667,-100.8333,1.0,b'2432553957                      ',b'D5LS3',9.0,35.35,1.0,25.0,0.0
2023-02-06 13:55:00,0,1.0,-11.0167,-100.6,1.0,b'2432553958                      ',b'D5LS3',9.0,35.28,1.0,25.1,0.0
2023-02-06 14:53:00,0,1.0,-10.8667,-100.3833,1.0,b'2432553959                      ',b'D5LS3',9.0,35.32,1.0,25.0,0.0
2023-02-06 15:54:00,0,1.0,-10.7,-100.15,1.0,b'2432553960                      ',b'D5LS3',9.0,35.24,4.0,25.0,0.0
2023-02-06 16:54:00,0,1.0,-10.55,-99.9333,1.0,b'2432553961                      ',b'D5LS3',9.0,35.43,1.0,25.0,0.0
2023-02-06 17:54:00,0,1.0,-10.4,-99.7,1.0,b'2432553962                      ',b'D5LS3',9.0,35.45,1.0,25.1,0.0
2023-02-06 18:55:00,0,1.0,-10.2333,-99.4833,1.0,b'2432553963                      ',b'D5LS3',9.0,35.32,1.0,25.1,0.0
2023-02-06 19:53:00,0,1.0,-10.0833,-99.25,1.0,b'2432553964                      ',b'D5LS3',9.0,35.29,4.0,25.1,0.0
2023-02-06 20:54:00,0,1.0,-9.9333,-99.0167,1.0,b'2432553965                      ',b'D5LS3',9.0,35.47,1.0,25.3,0.0
2023-02-06 21:52:00,0,1.0,-9.7833,-98.8,1.0,b'2432553966                      ',b'D5LS3',9.0,35.46,1.0,25.3,0.0
2023-02-06 22:51:00,0,1.0,-9.6167,-98.5833,1.0,b'2432553967                      ',b'D5LS3',9.0,35.47,1.0,25.4,0.0
2023-02-06 23:52:00,0,1.0,-9.4667,-98.35,1.0,b'2432553968                      ',b'D5LS3',9.0,35.44,1.0,25.4,0.0
2023-02-07 00:53:00,0,1.0,-9.3167,-98.1333,1.0,b'2432553969                      ',b'D5LS3',9.0,35.4,1.0,25.7,0.0
2023-02-07 01:55:00,0,1.0,-9.15,-97.9,1.0,b'2432553970                      ',b'D5LS3',9.0,35.38,1.0,25.8,0.0
2023-02-07 02:54:00,0,1.0,-9.0,-97.6833,1.0,b'2432553971                      ',b'D5LS3',9.0,35.36,1.0,25.7,0.0
2023-02-07 03:53:00,0,1.0,-8.85,-97.45,1.0,b'2432553972                      ',b'D5LS3',9.0,35.39,1.0,25.6,0.0
2023-02-07 04:54:00,0,1.0,-8.6833,-97.2333,1.0,b'2432553973                      ',b'D5LS3',9.0,35.31,4.0,25.8,0.0
2023-02-07 05:52:00,0,1.0,-8.5333,-97.0,1.0,b'2432553974                      ',b'D5LS3',9.0,35.02,4.0,26.0,0.0
2023-02-07 06:52:00,0,1.0,-8.3833,-96.7833,1.0,b'2432553975                      ',b'D5LS3',9.0,34.98,1.0,26.0,0.0
2023-02-07 07:52:00,0,1.0,-8.2333,-96.55,1.0,b'2432553976                      ',b'D5LS3',9.0,34.97,1.0,25.9,0.0
2023-02-07 08:52:00,0,1.0,-8.0667,-96.3167,1.0,b'2432553977                      ',b'D5LS3',9.0,34.98,1.0,25.9,0.0
2023-02-07 09:52:00,0,1.0,-7.9167,-96.1,1.0,b'2432553978                      ',b'D5LS3',9.0,34.97,1.0,26.0,0.0
2023-02-07 10:51:00,0,1.0,-7.7667,-95.8833,1.0,b'2432553979                      ',b'D5LS3',9.0,34.96,1.0,25.9,0.0
2023-02-07 11:54:00,0,1.0,-7.6,-95.65,1.0,b'2432553980                      ',b'D5LS3',9.0,34.96,1.0,25.9,0.0
2023-02-07 12:53:00,0,1.0,-7.45,-95.4333,1.0,b'2432553981                      ',b'D5LS3',9.0,34.97,1.0,26.0,0.0
2023-02-07 13:53:00,0,1.0,-7.3,-95.2167,1.0,b'2432553982                      ',b'D5LS3',9.0,34.92,4.0,26.0,0.0
2023-02-07 14:51:00,0,1.0,-7.15,-95.0,1.0,b'2432553983                      ',b'D5LS3',9.0,35.15,4.0,26.1,0.0
2023-02-07 15:51:00,0,1.0,-7.0,-94.7833,1.0,b'2432553984                      ',b'D5LS3',9.0,35.16,1.0,26.3,0.0
2023-02-07 16:54:00,0,1.0,-6.8333,-94.5667,1.0,b'2432553985                      ',b'D5LS3',9.0,35.16,1.0,26.5,0.0
2023-02-07 17:54:00,0,1.0,-6.6833,-94.35,1.0,b'2432553986                      ',b'D5LS3',9.0,35.18,1.0,26.5,0.0
2023-02-07 18:55:00,0,1.0,-6.5333,-94.1333,1.0,b'2432553987                      ',b'D5LS3',9.0,35.16,1.0,26.5,0.0
2023-02-07 19:55:00,0,1.0,-6.3833,-93.9167,1.0,b'2432553988                      ',b'D5LS3',9.0,35.15,1.0,26.6,0.0
2023-02-07 20:54:00,0,1.0,-6.2333,-93.7,1.0,b'2432553989                      ',b'D5LS3',9.0,35.13,1.0,26.6,0.0
2023-02-07 21:53:00,0,1.0,-6.0833,-93.4833,1.0,b'2432553990                      ',b'D5LS3',9.0,35.12,1.0,26.8,0.0
2023-02-07 22:53:00,0,1.0,-5.9333,-93.2667,1.0,b'2432553991                      ',b'D5LS3',9.0,35.2,1.0,27.2,0.0
2023-02-07 23:55:00,0,1.0,-5.7667,-93.05,1.0,b'2433875999                      ',b'D5LS3',9.0,35.2,1.0,27.6,0.0
2023-02-08 00:55:00,0,1.0,-5.6167,-92.8167,1.0,b'2433876000                      ',b'D5LS3',9.0,35.08,1.0,27.7,0.0
2023-02-08 01:55:00,0,1.0,-5.4667,-92.6,1.0,b'2433876001                      ',b'D5LS3',9.0,35.04,1.0,27.7,0.0
2023-02-08 02:52:00,0,1.0,-5.3167,-92.4,1.0,b'2433876002                      ',b'D5LS3',9.0,35.03,1.0,27.5,0.0
2023-02-08 03:53:00,0,1.0,-5.15,-92.1667,1.0,b'2433876003                      ',b'D5LS3',9.0,35.09,1.0,27.7,0.0
2023-02-08 04:52:00,0,1.0,-5.0,-91.95,1.0,b'2433876004                      ',b'D5LS3',9.0,35.14,4.0,28.1,0.0
2023-02-08 05:55:00,0,1.0,-4.8333,-91.7167,1.0,b'2433876005                      ',b'D5LS3',9.0,34.98,1.0,27.9,0.0
2023-02-08 06:54:00,0,1.0,-4.6833,-91.5,1.0,b'2433876006                      ',b'D5LS3',9.0,34.83,1.0,28.1,0.0
2023-02-08 07:52:00,0,1.0,-4.5167,-91.2833,1.0,b'2433876007                      ',b'D5LS3',9.0,34.59,1.0,28.3,0.0
2023-02-08 08:52:00,0,1.0,-4.3667,-91.05,1.0,b'2433876008                      ',b'D5LS3',9.0,34.34,4.0,28.1,0.0
2023-02-08 09:52:00,0,1.0,-4.2167,-90.8333,1.0,b'2433876009                      ',b'D5LS3',9.0,34.41,4.0,27.7,0.0
2023-02-08 10:53:00,0,1.0,-4.05,-90.6,1.0,b'2433876010                      ',b'D5LS3',9.0,34.71,4.0,27.7,0.0
2023-02-08 11:54:00,0,1.0,-3.9,-90.3833,1.0,b'2433876011                      ',b'D5LS3',9.0,34.75,1.0,27.7,0.0
2023-02-08 12:54:00,0,1.0,-3.7333,-90.1667,1.0,b'2433876012                      ',b'D5LS3',9.0,34.71,1.0,27.5,0.0
2023-02-08 13:51:00,0,1.0,-3.6,-89.95,1.0,b'2433876013                      ',b'D5LS3',9.0,34.69,1.0,27.4,0.0
2023-02-08 14:53:00,0,1.0,-3.4333,-89.7167,1.0,b'2433876014                      ',b'D5LS3',9.0,34.61,1.0,27.9,0.0
2023-02-08 15:52:00,0,1.0,-3.2833,-89.5,1.0,b'2433876015                      ',b'D5LS3',9.0,34.36,1.0,27.8,0.0
2023-02-08 16:52:00,0,1.0,-3.1167,-89.2833,1.0,b'2433876016                      ',b'D5LS3',9.0,34.1,1.0,27.6,0.0
2023-02-08 17:54:00,0,1.0,-2.9667,-89.05,1.0,b'2433876017                      ',b'D5LS3',9.0,33.88,1.0,27.5,0.0
2023-02-08 18:55:00,0,1.0,-2.8,-88.8333,1.0,b'2433876018                      ',b'D5LS3',9.0,33.64,1.0,27.4,0.0
2023-02-08 19:53:00,0,1.0,-2.6167,-88.65,1.0,b'2433876019                      ',b'D5LS3',9.0,33.58,1.0,27.1,0.0
2023-02-08 20:54:00,0,1.0,-2.4167,-88.4667,1.0,b'2433876020                      ',b'D5LS3',9.0,33.53,1.0,27.0,0.0
2023-02-08 21:52:00,0,1.0,-2.2167,-88.3167,1.0,b'2433876021                      ',b'D5LS3',9.0,33.45,1.0,27.1,0.0
