TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-07 00:01:42,0,1.0,27.34397,-79.79366,1.0,b'2434227439                      ',b'WTEO',4.7,27.2,1.0,35.74387,1.0,54.4516,1.0,25.3567,1.0
2023-02-07 00:04:42,0,1.0,27.35343,-79.79718,1.0,b'2434227440                      ',b'WTEO',4.7,27.2,1.0,35.73861,1.0,54.4479,1.0,25.3599,1.0
2023-02-07 00:07:42,0,1.0,27.36289,-79.80079,1.0,b'2434227441                      ',b'WTEO',4.7,27.1,1.0,35.7376,1.0,54.4524,1.0,25.3654,1.0
2023-02-07 00:10:42,0,1.0,27.37213,-79.80436,1.0,b'2434227442                      ',b'WTEO',4.7,27.1,1.0,35.73675,1.0,54.449,1.0,25.3633,1.0
2023-02-07 00:13:42,0,1.0,27.38131,-79.80781,1.0,b'2434227443                      ',b'WTEO',4.7,27.2,1.0,35.73811,1.0,54.4566,1.0,25.3687,1.0
2023-02-07 00:16:42,0,1.0,27.39063,-79.81127,1.0,b'2434227444                      ',b'WTEO',4.7,27.1,1.0,35.74213,1.0,54.4664,1.0,25.3728,1.0
2023-02-07 00:19:42,0,1.0,27.40006,-79.81476,1.0,b'2434227445                      ',b'WTEO',4.7,27.1,1.0,35.7431,1.0,54.474,1.0,25.3787,1.0
2023-02-07 00:22:42,0,1.0,27.4093,-79.81818,1.0,b'2434227446                      ',b'WTEO',4.7,27.1,1.0,35.74522,1.0,54.4772,1.0,25.379,1.0
2023-02-07 00:25:42,0,1.0,27.41844,-79.82169,1.0,b'2434227447                      ',b'WTEO',4.7,27.1,1.0,35.74583,1.0,54.4778,1.0,25.3788,1.0
2023-02-07 00:28:42,0,1.0,27.42777,-79.82527,1.0,b'2434227448                      ',b'WTEO',4.7,27.1,1.0,35.7473,1.0,54.4863,1.0,25.3849,1.0
2023-02-07 00:31:42,0,1.0,27.43732,-79.82893,1.0,b'2434227449                      ',b'WTEO',4.7,27.1,1.0,35.74806,1.0,54.4854,1.0,25.3831,1.0
2023-02-07 00:34:42,0,1.0,27.44649,-79.83247,1.0,b'2434227450                      ',b'WTEO',4.7,27.1,1.0,35.75146,1.0,54.4754,1.0,25.3694,1.0
2023-02-07 00:37:42,0,1.0,27.45569,-79.83614,1.0,b'2434227451                      ',b'WTEO',4.7,27.1,1.0,35.75434,1.0,54.4712,1.0,25.3618,1.0
