TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-04 09:02:54,0,1.0,48.23535,-4.86515,1.0,b'2432081511                      ',b'FNCM',3.5,10.644,1.0,34.836,2.0,3.919,0.0,11.329,0.0
2023-02-04 09:04:54,0,1.0,48.23168,-4.87167,1.0,b'2432081512                      ',b'FNCM',3.5,10.653,1.0,34.849,2.0,3.922,0.0,11.349,0.0
2023-02-04 09:07:00,0,1.0,48.22785,-4.87873,1.0,b'2432081513                      ',b'FNCM',3.5,10.733,1.0,34.877,2.0,3.923,0.0,11.328,0.0
2023-02-04 09:09:36,0,1.0,48.22295,-4.88737,1.0,b'2432081514                      ',b'FNCM',3.5,10.787,1.0,34.96,2.0,3.944,0.0,11.457,0.0
2023-02-04 09:11:00,0,1.0,48.22037,-4.89212,1.0,b'2432081515                      ',b'FNCM',3.5,10.743,1.0,34.951,2.0,3.94,0.0,11.429,0.0
2023-02-04 09:12:54,0,1.0,48.21683,-4.89853,1.0,b'2432081516                      ',b'FNCM',3.5,10.722,1.0,34.923,2.0,3.933,0.0,11.387,0.0
2023-02-04 09:14:42,0,1.0,48.21345,-4.90452,1.0,b'2432081517                      ',b'FNCM',3.5,10.686,1.0,34.907,2.0,3.928,0.0,11.348,0.0
2023-02-04 09:17:24,0,1.0,48.20838,-4.9135,1.0,b'2432081518                      ',b'FNCM',3.5,10.635,1.0,34.913,2.0,3.925,0.0,11.314,0.0
2023-02-04 09:19:00,0,1.0,48.20533,-4.9188,1.0,b'2432081519                      ',b'FNCM',3.5,10.797,1.0,34.954,2.0,3.934,0.0,11.365,0.0
2023-02-04 09:20:18,0,1.0,48.20283,-4.9231,1.0,b'2432081520                      ',b'FNCM',3.5,10.838,1.0,35.016,2.0,3.953,0.0,11.494,0.0
2023-02-04 09:22:18,0,1.0,48.19903,-4.92975,1.0,b'2432081521                      ',b'FNCM',3.5,10.845,1.0,35.009,2.0,3.951,0.0,11.479,0.0
2023-02-04 09:24:06,0,1.0,48.19565,-4.93575,1.0,b'2432081522                      ',b'FNCM',3.5,10.792,1.0,34.991,2.0,3.944,0.0,11.432,0.0
2023-02-04 09:27:00,0,1.0,48.19025,-4.94528,1.0,b'2432081523                      ',b'FNCM',3.5,10.696,1.0,34.964,2.0,3.937,0.0,11.38,0.0
2023-02-04 09:28:54,0,1.0,48.18678,-4.95157,1.0,b'2432081524                      ',b'FNCM',3.5,10.685,1.0,34.946,2.0,3.932,0.0,11.348,0.0
2023-02-04 09:30:18,0,1.0,48.1842,-4.95617,1.0,b'2432081525                      ',b'FNCM',3.5,10.693,1.0,34.943,2.0,3.931,0.0,11.343,0.0
2023-02-04 09:33:42,0,1.0,48.17792,-4.96737,1.0,b'2432081526                      ',b'FNCM',3.5,10.64,1.0,34.929,2.0,3.926,0.0,11.306,0.0
2023-02-04 09:36:24,0,1.0,48.17292,-4.97638,1.0,b'2432081527                      ',b'FNCM',3.5,10.644,1.0,34.928,2.0,3.926,0.0,11.303,0.0
2023-02-04 09:38:24,0,1.0,48.1692,-4.98308,1.0,b'2432081528                      ',b'FNCM',3.5,10.703,1.0,34.957,2.0,3.934,0.0,11.359,0.0
2023-02-04 09:41:00,0,1.0,48.16442,-4.99182,1.0,b'2432081529                      ',b'FNCM',3.5,10.745,1.0,34.962,2.0,3.936,0.0,11.37,0.0
2023-02-04 09:43:00,0,1.0,48.16077,-4.99853,1.0,b'2432081530                      ',b'FNCM',3.5,10.914,1.0,35.014,2.0,3.95,0.0,11.468,0.0
2023-02-04 09:45:00,0,1.0,48.15708,-5.00527,1.0,b'2432081531                      ',b'FNCM',3.5,11.133,1.0,35.143,1.0,3.988,0.0,11.725,0.0
2023-02-04 09:47:18,0,1.0,48.15288,-5.01298,1.0,b'2432081532                      ',b'FNCM',3.5,11.113,1.0,35.18,1.0,3.997,0.0,11.775,0.0
2023-02-04 09:48:54,0,1.0,48.1499,-5.0183,1.0,b'2432081533                      ',b'FNCM',3.5,11.073,1.0,35.181,1.0,3.992,0.0,11.732,0.0
2023-02-04 09:51:48,0,1.0,48.14452,-5.02793,1.0,b'2432081534                      ',b'FNCM',3.5,11.071,1.0,35.176,1.0,3.991,0.0,11.723,0.0
2023-02-04 09:53:24,0,1.0,48.14157,-5.03328,1.0,b'2432081535                      ',b'FNCM',3.5,11.072,1.0,35.178,1.0,3.991,0.0,11.723,0.0
2023-02-04 09:54:12,0,1.0,48.14008,-5.03595,1.0,b'2432081536                      ',b'FNCM',3.5,11.073,1.0,35.179,1.0,3.992,0.0,11.725,0.0
2023-02-04 09:56:48,0,1.0,48.13525,-5.04467,1.0,b'2432081537                      ',b'FNCM',3.5,11.076,1.0,35.181,1.0,3.992,0.0,11.728,0.0
2023-02-04 09:59:00,0,1.0,48.13112,-5.05207,1.0,b'2432081538                      ',b'FNCM',3.5,11.087,1.0,35.186,1.0,3.994,0.0,11.739,0.0
2023-02-04 10:00:42,0,1.0,48.12795,-5.05777,1.0,b'2432081539                      ',b'FNCM',3.5,11.092,1.0,35.189,1.0,3.995,0.0,11.749,0.0
2023-02-04 10:03:24,0,1.0,48.12295,-5.06682,1.0,b'2432081540                      ',b'FNCM',3.5,11.084,1.0,35.187,1.0,3.994,0.0,11.741,0.0
2023-02-04 10:04:12,0,1.0,48.12145,-5.06947,1.0,b'2432081541                      ',b'FNCM',3.5,11.083,1.0,35.187,1.0,3.994,0.0,11.739,0.0
2023-02-04 10:08:00,0,1.0,48.11447,-5.08215,1.0,b'2432081542                      ',b'FNCM',3.5,11.091,1.0,35.188,1.0,3.994,0.0,11.743,0.0
2023-02-04 10:10:42,0,1.0,48.1095,-5.0911,1.0,b'2432081543                      ',b'FNCM',3.5,11.104,1.0,35.193,1.0,3.996,0.0,11.756,0.0
2023-02-04 10:12:42,0,1.0,48.10588,-5.09773,1.0,b'2432081544                      ',b'FNCM',3.5,11.099,1.0,35.192,1.0,3.996,0.0,11.756,0.0
2023-02-04 10:15:06,0,1.0,48.10143,-5.10568,1.0,b'2432081545                      ',b'FNCM',3.5,11.1,1.0,35.191,1.0,3.995,0.0,11.752,0.0
2023-02-04 10:17:18,0,1.0,48.09732,-5.11297,1.0,b'2432081546                      ',b'FNCM',3.5,11.1,1.0,35.191,1.0,3.996,0.0,11.755,0.0
2023-02-04 10:19:30,0,1.0,48.09312,-5.12013,1.0,b'2432081547                      ',b'FNCM',3.5,11.103,1.0,35.192,1.0,3.996,0.0,11.754,0.0
2023-02-04 10:21:18,0,1.0,48.08973,-5.12602,1.0,b'2432081548                      ',b'FNCM',3.5,11.104,1.0,35.193,1.0,3.996,0.0,11.756,0.0
2023-02-04 10:22:42,0,1.0,48.0871,-5.13057,1.0,b'2432081549                      ',b'FNCM',3.5,11.101,1.0,35.193,1.0,3.996,0.0,11.756,0.0
2023-02-04 10:25:12,0,1.0,48.08235,-5.13868,1.0,b'2432081550                      ',b'FNCM',3.5,11.1,1.0,35.192,1.0,3.996,0.0,11.755,0.0
2023-02-04 10:27:42,0,1.0,48.07758,-5.14677,1.0,b'2432081551                      ',b'FNCM',3.5,11.108,1.0,35.193,1.0,3.997,0.0,11.761,0.0
2023-02-04 10:29:24,0,1.0,48.0738,-5.1513,1.0,b'2432081552                      ',b'FNCM',3.5,11.11,1.0,35.193,1.0,3.997,0.0,11.76,0.0
2023-02-04 10:31:24,0,1.0,48.06922,-5.15643,1.0,b'2432081553                      ',b'FNCM',3.5,11.118,1.0,35.195,1.0,3.997,0.0,11.768,0.0
2023-02-04 10:32:24,0,1.0,48.06697,-5.15908,1.0,b'2432081554                      ',b'FNCM',3.5,11.116,1.0,35.196,1.0,3.998,0.0,11.77,0.0
2023-02-04 10:34:06,0,1.0,48.06307,-5.16355,1.0,b'2432081555                      ',b'FNCM',3.5,11.12,1.0,35.195,1.0,3.998,0.0,11.772,0.0
2023-02-04 10:37:12,0,1.0,48.05605,-5.17148,1.0,b'2432081556                      ',b'FNCM',3.5,11.12,1.0,35.195,1.0,3.998,0.0,11.775,0.0
2023-02-04 10:38:06,0,1.0,48.05423,-5.17363,1.0,b'2432081557                      ',b'FNCM',3.5,11.124,1.0,35.194,1.0,3.998,0.0,11.775,0.0
2023-02-04 10:41:06,0,1.0,48.04835,-5.18057,1.0,b'2432081558                      ',b'FNCM',3.5,11.127,1.0,35.194,1.0,3.998,0.0,11.778,0.0
2023-02-04 10:43:48,0,1.0,48.04275,-5.18672,1.0,b'2432081559                      ',b'FNCM',3.5,11.14,1.0,35.194,1.0,3.999,0.0,11.785,0.0
2023-02-04 10:45:18,0,1.0,48.03968,-5.19008,1.0,b'2432081560                      ',b'FNCM',3.5,11.158,1.0,35.195,1.0,4.001,0.0,11.801,0.0
2023-02-04 10:47:30,0,1.0,48.0358,-5.1944,1.0,b'2432081561                      ',b'FNCM',3.5,11.158,1.0,35.198,1.0,4.002,0.0,11.808,0.0
2023-02-04 10:49:24,0,1.0,48.03257,-5.19805,1.0,b'2432081562                      ',b'FNCM',3.5,11.181,1.0,35.198,1.0,4.002,0.0,11.816,0.0
2023-02-04 10:51:24,0,1.0,48.0292,-5.2019,1.0,b'2432081563                      ',b'FNCM',3.5,11.191,1.0,35.202,1.0,4.005,0.0,11.837,0.0
2023-02-04 10:53:00,0,1.0,48.0264,-5.20505,1.0,b'2432081564                      ',b'FNCM',3.5,11.226,1.0,35.206,1.0,4.008,0.0,11.863,0.0
