TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-28 11:06:10,0,1.0,48.45283,-4.8562,1.0,b'2442231664                      ',b'FGG8669',0.5,10.792,4.0,34.571,4.0,3.985,0.0,12.311,0.0
2023-02-28 11:08:10,0,1.0,48.45325,-4.85332,1.0,b'2442231665                      ',b'FGG8669',0.5,10.753,1.0,35.051,4.0,3.921,0.0,11.124,0.0
2023-02-28 11:10:10,0,1.0,48.45625,-4.84777,1.0,b'2442231666                      ',b'FGG8669',0.5,10.752,1.0,35.057,1.0,3.915,0.0,11.057,0.0
2023-02-28 11:12:25,0,1.0,48.4591,-4.84095,1.0,b'2442231667                      ',b'FGG8669',0.5,10.722,1.0,35.06,1.0,3.915,0.0,11.052,0.0
2023-02-28 11:14:40,0,1.0,48.46093,-4.83293,1.0,b'2442231668                      ',b'FGG8669',0.5,10.74,1.0,35.057,1.0,3.912,0.0,11.025,0.0
2023-02-28 11:16:10,0,1.0,48.46175,-4.82738,1.0,b'2442231669                      ',b'FGG8669',0.5,10.748,1.0,35.064,1.0,3.915,0.0,11.049,0.0
2023-02-28 11:18:25,0,1.0,48.46298,-4.81907,1.0,b'2442231670                      ',b'FGG8669',0.5,10.572,1.0,35.057,1.0,3.916,0.0,11.062,0.0
2023-02-28 11:20:25,0,1.0,48.46433,-4.81177,1.0,b'2442231671                      ',b'FGG8669',0.5,10.519,1.0,34.995,1.0,3.891,0.0,10.864,0.0
2023-02-28 11:23:10,0,1.0,48.46593,-4.80158,1.0,b'2442231672                      ',b'FGG8669',0.5,10.56,1.0,34.996,1.0,3.889,0.0,10.846,0.0
2023-02-28 11:24:10,0,1.0,48.4667,-4.798,1.0,b'2442231673                      ',b'FGG8669',0.5,10.661,1.0,35.01,1.0,3.895,0.0,10.899,0.0
2023-02-28 11:26:25,0,1.0,48.46795,-4.78978,1.0,b'2442231674                      ',b'FGG8669',0.5,10.566,1.0,34.947,2.0,3.897,0.0,10.984,0.0
2023-02-28 11:29:10,0,1.0,48.4693,-4.77963,1.0,b'2442231675                      ',b'FGG8669',0.5,10.517,1.0,34.867,2.0,3.88,0.0,10.881,0.0
2023-02-28 11:30:25,0,1.0,48.46978,-4.77498,1.0,b'2442231676                      ',b'FGG8669',0.5,10.462,1.0,34.818,2.0,3.874,0.0,10.877,0.0
2023-02-28 11:32:25,0,1.0,48.46985,-4.76742,4.0,b'2442231677                      ',b'FGG8669',0.5,10.594,1.0,34.573,4.0,3.847,0.0,10.844,0.0
2023-02-28 11:33:25,0,1.0,48.47023,-4.76372,4.0,b'2442231678                      ',b'FGG8669',0.5,10.698,4.0,34.559,4.0,3.85,0.0,10.891,0.0
2023-02-28 11:36:25,0,1.0,48.46987,-4.75613,4.0,b'2442231679                      ',b'FGG8669',0.5,8.7,4.0,26.462,4.0,2.935,0.0,9.668,0.0
2023-02-28 11:38:10,0,1.0,48.47048,-4.7559,4.0,b'2442231680                      ',b'FGG8669',0.5,10.414,4.0,23.858,4.0,2.644,0.0,9.26,0.0
2023-02-28 11:40:10,0,1.0,48.47045,-4.75593,4.0,b'2442231681                      ',b'FGG8669',0.5,10.655,4.0,34.216,4.0,3.799,0.0,10.718,0.0
2023-02-28 11:42:25,0,1.0,48.46977,-4.75642,4.0,b'2442231682                      ',b'FGG8669',0.5,9.673,4.0,34.432,4.0,3.832,0.0,10.836,0.0
2023-02-28 11:44:55,0,1.0,48.47042,-4.76238,4.0,b'2442231683                      ',b'FGG8669',0.5,9.834,4.0,27.973,4.0,3.102,0.0,9.86,0.0
2023-02-28 11:46:10,0,1.0,48.4699,-4.76645,4.0,b'2442231684                      ',b'FGG8669',0.5,10.645,4.0,31.664,4.0,3.494,0.0,10.15,0.0
2023-02-28 11:49:10,0,1.0,48.46957,-4.77737,1.0,b'2442231685                      ',b'FGG8669',0.5,10.456,1.0,34.63,4.0,3.845,0.0,10.767,0.0
2023-02-28 11:49:55,0,1.0,48.46923,-4.78032,1.0,b'2442231686                      ',b'FGG8669',0.5,10.477,1.0,34.746,2.0,3.855,0.0,10.75,0.0
2023-02-28 11:52:40,0,1.0,48.4678,-4.791,1.0,b'2442231687                      ',b'FGG8669',0.5,10.523,1.0,34.871,2.0,3.865,0.0,10.724,0.0
2023-02-28 11:54:10,0,1.0,48.46582,-4.79622,1.0,b'2442231688                      ',b'FGG8669',0.5,10.593,1.0,34.907,2.0,3.87,0.0,10.741,0.0
2023-02-28 11:56:10,0,1.0,48.4621,-4.80207,1.0,b'2442231689                      ',b'FGG8669',0.5,10.643,1.0,35.032,1.0,3.895,0.0,10.867,0.0
2023-02-28 11:58:25,0,1.0,48.45752,-4.80795,1.0,b'2442231690                      ',b'FGG8669',0.5,10.515,1.0,35.009,1.0,3.886,0.0,10.797,0.0
2023-02-28 11:59:55,0,1.0,48.45427,-4.8117,1.0,b'2442231691                      ',b'FGG8669',0.5,10.531,1.0,34.997,1.0,3.879,0.0,10.737,0.0
2023-02-28 12:02:10,0,1.0,48.44872,-4.81582,1.0,b'2442231692                      ',b'FGG8669',0.5,10.46,1.0,34.988,2.0,3.875,0.0,10.71,0.0
