TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,PSAL,PSAL_QC,SSJT,SSJT_QC
2023-02-01 00:55:00,0,1.0,-77.6333,166.4,1.0,b'2424583019                      ',b'FMNB',10.0,33.55,1.0,21.1,0.0
2023-02-01 01:55:00,0,1.0,-77.6333,166.4,1.0,b'2424583020                      ',b'FMNB',10.0,33.67,1.0,21.4,0.0
2023-02-01 02:55:00,0,1.0,-77.6333,166.3167,1.0,b'2424583021                      ',b'FMNB',10.0,33.77,1.0,21.6,0.0
2023-02-01 03:55:00,0,1.0,-77.7167,166.1167,1.0,b'2424583022                      ',b'FMNB',10.0,33.83,1.0,21.7,0.0
2023-02-01 04:55:00,0,1.0,-77.8333,166.55,1.0,b'2424583023                      ',b'FMNB',10.0,33.86,1.0,21.8,0.0
2023-02-01 05:55:00,0,1.0,-77.85,166.6333,1.0,b'2424583024                      ',b'FMNB',10.0,33.88,1.0,21.8,0.0
2023-02-01 06:55:00,0,1.0,-77.8333,166.55,1.0,b'2424583025                      ',b'FMNB',10.0,33.91,1.0,21.8,0.0
2023-02-01 07:55:00,0,1.0,-77.8,166.4667,1.0,b'2424583026                      ',b'FMNB',10.0,33.92,1.0,21.8,0.0
2023-02-01 08:55:00,0,1.0,-77.7833,166.3833,1.0,b'2424583027                      ',b'FMNB',10.0,33.92,1.0,21.8,0.0
2023-02-01 09:55:00,0,1.0,-77.75,166.25,1.0,b'2424583028                      ',b'FMNB',10.0,33.93,1.0,21.8,0.0
2023-02-01 11:55:00,0,1.0,-77.6833,166.1,1.0,b'2424583029                      ',b'FMNB',10.0,33.93,1.0,21.9,0.0
2023-02-01 12:55:00,0,1.0,-77.65,166.05,1.0,b'2424583030                      ',b'FMNB',10.0,33.93,1.0,21.9,0.0
2023-02-01 13:55:00,0,1.0,-77.6333,166.05,1.0,b'2424583031                      ',b'FMNB',10.0,33.93,1.0,21.9,0.0
2023-02-01 14:55:00,0,1.0,-77.6333,166.3333,1.0,b'2424583032                      ',b'FMNB',10.0,33.93,1.0,21.9,0.0
2023-02-01 15:55:00,0,1.0,-77.6333,166.4,1.0,b'2424583033                      ',b'FMNB',10.0,33.93,1.0,21.9,0.0
2023-02-01 16:55:00,0,1.0,-77.6333,166.4,1.0,b'2424583034                      ',b'FMNB',10.0,33.94,1.0,21.9,0.0
2023-02-01 17:55:00,0,1.0,-77.6333,166.4,1.0,b'2424583035                      ',b'FMNB',10.0,33.94,1.0,21.9,0.0
2023-02-01 18:55:00,0,1.0,-77.6333,166.4,1.0,b'2424583036                      ',b'FMNB',10.0,33.91,1.0,22.0,0.0
2023-02-02 21:55:00,0,1.0,-77.1833,166.4833,1.0,b'2426213731                      ',b'FMNB',10.0,1.45,1.0,21.8,0.0
2023-02-05 22:55:00,0,1.0,-71.3,170.0333,1.0,b'2432308107                      ',b'FMNB',10.0,34.38,1.0,-0.2,0.0
2023-02-05 23:55:00,0,1.0,-71.15,170.45,1.0,b'2432553824                      ',b'FMNB',10.0,34.21,1.0,-0.3,0.0
2023-02-06 00:55:00,0,1.0,-70.95,170.85,1.0,b'2432553825                      ',b'FMNB',10.0,34.08,1.0,0.0,0.0
2023-02-06 01:55:00,0,1.0,-70.75,171.2333,1.0,b'2432553826                      ',b'FMNB',10.0,33.86,1.0,-0.2,0.0
2023-02-06 02:55:00,0,1.0,-70.5333,171.6167,1.0,b'2432553827                      ',b'FMNB',10.0,33.75,1.0,-0.1,0.0
2023-02-06 03:55:00,0,1.0,-70.3333,172.0167,1.0,b'2432553828                      ',b'FMNB',10.0,33.78,4.0,-0.1,0.0
2023-02-06 04:55:00,0,1.0,-70.1167,172.4,1.0,b'2432553829                      ',b'FMNB',10.0,33.51,1.0,-0.3,0.0
2023-02-06 05:55:00,0,1.0,-69.9167,172.7833,1.0,b'2432553830                      ',b'FMNB',10.0,33.35,1.0,-0.3,0.0
2023-02-06 06:55:00,0,1.0,-69.6833,172.9667,1.0,b'2432553831                      ',b'FMNB',10.0,33.37,1.0,-0.2,0.0
2023-02-06 07:55:00,0,1.0,-69.4333,173.1,1.0,b'2432553832                      ',b'FMNB',10.0,33.42,1.0,-0.2,0.0
2023-02-06 08:55:00,0,1.0,-69.1833,173.1667,1.0,b'2432553833                      ',b'FMNB',10.0,33.28,1.0,-0.4,0.0
2023-02-06 09:55:00,0,1.0,-68.9833,172.7167,1.0,b'2432553834                      ',b'FMNB',10.0,33.24,1.0,-0.5,0.0
2023-02-06 10:55:00,0,1.0,-68.7667,172.3167,1.0,b'2432553835                      ',b'FMNB',10.0,33.19,1.0,-0.4,0.0
2023-02-06 11:55:00,0,1.0,-68.55,171.9333,1.0,b'2432553836                      ',b'FMNB',10.0,33.27,1.0,-0.4,0.0
2023-02-06 12:55:00,0,1.0,-68.35,171.5333,1.0,b'2432553837                      ',b'FMNB',10.0,33.47,1.0,0.1,0.0
2023-02-06 13:55:00,0,1.0,-68.1333,171.1333,1.0,b'2432553838                      ',b'FMNB',10.0,33.64,1.0,0.1,0.0
2023-02-06 14:55:00,0,1.0,-68.0,170.55,1.0,b'2432553839                      ',b'FMNB',10.0,33.74,4.0,0.4,0.0
2023-02-06 15:55:00,0,1.0,-67.8667,170.0,1.0,b'2432553840                      ',b'FMNB',10.0,33.55,4.0,0.3,0.0
2023-02-06 16:55:00,0,1.0,-67.7167,169.5,1.0,b'2432553841                      ',b'FMNB',10.0,33.8,4.0,0.8,0.0
2023-02-06 17:55:00,0,1.0,-67.6167,168.9167,1.0,b'2432553842                      ',b'FMNB',10.0,33.76,1.0,0.7,0.0
2023-02-06 18:55:00,0,1.0,-67.5333,168.3167,1.0,b'2432553843                      ',b'FMNB',10.0,33.65,1.0,0.4,0.0
2023-02-06 19:55:00,0,1.0,-67.4667,167.7167,1.0,b'2432553844                      ',b'FMNB',10.0,33.46,4.0,-0.1,0.0
2023-02-06 20:55:00,0,1.0,-67.4,167.0833,1.0,b'2432553845                      ',b'FMNB',10.0,33.65,1.0,0.2,0.0
2023-02-06 21:55:00,0,1.0,-67.35,166.45,1.0,b'2432553846                      ',b'FMNB',10.0,33.75,4.0,-0.2,0.0
2023-02-06 22:55:00,0,1.0,-67.3,165.8167,1.0,b'2432553847                      ',b'FMNB',10.0,33.61,1.0,-0.3,0.0
2023-02-06 23:55:00,0,1.0,-67.25,165.2,1.0,b'2432553848                      ',b'FMNB',10.0,33.35,4.0,0.1,0.0
2023-02-07 00:55:00,0,1.0,-67.1333,164.6167,1.0,b'2432553849                      ',b'FMNB',10.0,33.33,1.0,0.0,0.0
2023-02-07 01:55:00,0,1.0,-67.0833,163.9667,1.0,b'2432553850                      ',b'FMNB',10.0,33.42,1.0,-0.4,0.0
2023-02-07 02:55:00,0,1.0,-67.0,163.3667,1.0,b'2432553851                      ',b'FMNB',10.0,33.6,4.0,0.2,0.0
2023-02-07 03:55:00,0,1.0,-66.8833,163.1667,1.0,b'2432553852                      ',b'FMNB',10.0,33.99,4.0,0.6,0.0
2023-02-07 04:55:00,0,1.0,-66.7333,162.9333,1.0,b'2432553853                      ',b'FMNB',10.0,33.22,4.0,0.2,0.0
2023-02-07 05:55:00,0,1.0,-66.5667,163.0,1.0,b'2432553854                      ',b'FMNB',10.0,33.68,4.0,0.6,0.0
2023-02-07 06:55:00,0,1.0,-66.3167,163.15,1.0,b'2432553855                      ',b'FMNB',10.0,33.74,1.0,0.8,0.0
2023-02-07 07:55:00,0,1.0,-66.0667,163.2833,1.0,b'2432553856                      ',b'FMNB',10.0,33.87,1.0,1.3,0.0
2023-02-07 08:55:00,0,1.0,-65.8167,163.4167,1.0,b'2432553857                      ',b'FMNB',10.0,33.94,1.0,1.5,0.0
2023-02-07 09:55:00,0,1.0,-65.5667,163.55,1.0,b'2432553858                      ',b'FMNB',10.0,34.06,1.0,1.6,0.0
2023-02-07 10:55:00,0,1.0,-65.3167,163.6833,1.0,b'2432553859                      ',b'FMNB',10.0,34.13,1.0,1.5,0.0
2023-02-07 11:55:00,0,1.0,-65.0833,163.8167,1.0,b'2432553860                      ',b'FMNB',10.0,34.2,2.0,1.5,0.0
2023-02-07 12:55:00,0,1.0,-64.85,163.95,1.0,b'2432553861                      ',b'FMNB',10.0,34.2,1.0,1.5,0.0
2023-02-07 13:55:00,0,1.0,-64.6167,164.0833,1.0,b'2432553862                      ',b'FMNB',10.0,34.2,1.0,1.6,0.0
2023-02-07 14:55:00,0,1.0,-64.3667,164.2,1.0,b'2432553863                      ',b'FMNB',10.0,34.15,1.0,1.7,0.0
2023-02-07 15:55:00,0,1.0,-64.1333,164.3333,1.0,b'2432553864                      ',b'FMNB',10.0,34.13,1.0,1.8,0.0
2023-02-07 16:55:00,0,1.0,-63.9,164.45,1.0,b'2432553865                      ',b'FMNB',10.0,34.13,1.0,1.7,0.0
2023-02-07 17:55:00,0,1.0,-63.65,164.5833,1.0,b'2432553866                      ',b'FMNB',10.0,34.13,1.0,1.8,0.0
2023-02-07 18:55:00,0,1.0,-63.4167,164.7,1.0,b'2432553867                      ',b'FMNB',10.0,34.13,1.0,1.8,0.0
2023-02-07 19:55:00,0,1.0,-63.1833,164.8333,1.0,b'2432553868                      ',b'FMNB',10.0,34.11,1.0,1.9,0.0
2023-02-07 20:55:00,0,1.0,-62.95,164.9333,1.0,b'2432553869                      ',b'FMNB',10.0,34.1,1.0,2.1,0.0
2023-02-07 21:55:00,0,1.0,-62.7167,165.05,1.0,b'2432553870                      ',b'FMNB',10.0,34.09,1.0,2.1,0.0
2023-02-07 22:55:00,0,1.0,-62.4833,165.1833,1.0,b'2432553871                      ',b'FMNB',10.0,34.09,1.0,2.0,0.0
2023-02-07 23:55:00,0,1.0,-62.25,165.2833,1.0,b'2433875951                      ',b'FMNB',10.0,34.04,1.0,2.2,0.0
2023-02-08 00:55:00,0,1.0,-62.0167,165.4,1.0,b'2433875952                      ',b'FMNB',10.0,34.01,1.0,2.4,0.0
2023-02-08 01:55:00,0,1.0,-61.8,165.5,1.0,b'2433875953                      ',b'FMNB',10.0,33.99,1.0,2.8,0.0
2023-02-08 02:55:00,0,1.0,-61.7,165.5,1.0,b'2433875954                      ',b'FMNB',10.0,33.99,1.0,2.8,0.0
2023-02-08 03:55:00,0,1.0,-61.4833,165.65,1.0,b'2433875955                      ',b'FMNB',10.0,33.98,1.0,3.1,0.0
2023-02-08 04:55:00,0,1.0,-61.25,165.7667,1.0,b'2433875956                      ',b'FMNB',10.0,33.98,1.0,3.3,0.0
2023-02-08 05:55:00,0,1.0,-61.0,165.8833,1.0,b'2433875957                      ',b'FMNB',10.0,33.96,1.0,3.4,0.0
2023-02-08 06:55:00,0,1.0,-60.7833,165.9833,1.0,b'2433875958                      ',b'FMNB',10.0,33.92,1.0,3.9,0.0
2023-02-08 07:55:00,0,1.0,-60.5333,166.1,1.0,b'2433875959                      ',b'FMNB',10.0,33.88,1.0,4.1,0.0
2023-02-08 08:55:00,0,1.0,-60.2833,166.2167,1.0,b'2433875960                      ',b'FMNB',10.0,33.9,1.0,4.0,0.0
2023-02-08 09:55:00,0,1.0,-60.0333,166.3333,1.0,b'2433875961                      ',b'FMNB',10.0,33.77,1.0,5.3,0.0
2023-02-08 10:55:00,0,1.0,-59.8,166.4333,1.0,b'2433875962                      ',b'FMNB',10.0,33.76,1.0,5.6,0.0
2023-02-08 11:55:00,0,1.0,-59.55,166.55,1.0,b'2433875963                      ',b'FMNB',10.0,33.78,1.0,5.9,0.0
2023-02-08 12:55:00,0,1.0,-59.3167,166.65,1.0,b'2433875964                      ',b'FMNB',10.0,33.77,1.0,5.9,0.0
2023-02-08 13:55:00,0,1.0,-59.0833,166.75,1.0,b'2433875965                      ',b'FMNB',10.0,33.75,1.0,6.3,0.0
2023-02-08 14:55:00,0,1.0,-58.85,166.8667,1.0,b'2433875966                      ',b'FMNB',10.0,33.74,1.0,6.8,0.0
2023-02-08 15:55:00,0,1.0,-58.6167,166.95,1.0,b'2433875967                      ',b'FMNB',10.0,33.74,1.0,6.3,0.0
