TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-03 07:09:25,0,1.0,43.24367,5.36347,1.0,b'2441809073                      ',b'FAWQ',0.5,12.51,4.0,38.19,1.0,4.235,0.0,11.138,0.0
2023-02-03 07:11:10,0,1.0,43.24367,5.3635,1.0,b'2441809074                      ',b'FAWQ',0.5,12.559,1.0,38.195,1.0,4.323,0.0,11.988,0.0
2023-02-03 07:13:55,0,1.0,43.24378,5.36383,1.0,b'2441809075                      ',b'FAWQ',0.5,12.56,1.0,38.198,1.0,4.362,0.0,12.359,0.0
2023-02-03 07:14:55,0,1.0,43.24473,5.36387,1.0,b'2441809076                      ',b'FAWQ',0.5,12.641,1.0,38.2,1.0,4.367,0.0,12.4,0.0
2023-02-03 07:16:55,0,1.0,43.2471,5.3644,1.0,b'2441809077                      ',b'FAWQ',0.5,12.788,1.0,38.195,1.0,4.373,0.0,12.463,0.0
2023-02-03 07:18:55,0,1.0,43.24738,5.36072,1.0,b'2441809078                      ',b'FAWQ',0.5,12.945,1.0,38.19,1.0,4.388,0.0,12.613,0.0
2023-02-03 07:22:10,0,1.0,43.2468,5.35178,1.0,b'2441809079                      ',b'FAWQ',0.5,13.131,1.0,38.188,1.0,4.414,0.0,12.862,0.0
2023-02-03 07:22:40,0,1.0,43.2467,5.35023,1.0,b'2441809080                      ',b'FAWQ',0.5,13.166,1.0,38.189,1.0,4.419,0.0,12.913,0.0
2023-02-03 07:25:25,0,1.0,43.24615,5.34113,1.0,b'2441809081                      ',b'FAWQ',0.5,13.251,1.0,38.19,1.0,4.439,0.0,13.106,0.0
2023-02-03 07:27:25,0,1.0,43.24575,5.33428,1.0,b'2441809082                      ',b'FAWQ',0.5,13.285,1.0,38.189,1.0,4.451,0.0,13.218,0.0
2023-02-03 07:29:55,0,1.0,43.24515,5.3255,1.0,b'2441809083                      ',b'FAWQ',0.5,13.434,1.0,38.189,1.0,4.462,0.0,13.319,0.0
2023-02-03 07:32:10,0,1.0,43.2445,5.31743,1.0,b'2441809084                      ',b'FAWQ',0.5,13.607,1.0,38.188,1.0,4.477,0.0,13.464,0.0
