TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-01 00:01:51,0,1.0,50.48153,-126.20653,4.0,b'2431777724                      ',b'WTEP',6.1,7.2592,1.0,30.5897,1.0,3.17693,1.0,7.6318,1.0
2023-02-01 00:04:51,0,1.0,50.48366,-126.22416,4.0,b'2431777725                      ',b'WTEP',6.1,7.2807,1.0,30.5491,1.0,3.1692,1.0,7.5844,1.0
2023-02-01 00:07:51,0,1.0,50.48569,-126.24185,4.0,b'2431777726                      ',b'WTEP',6.1,7.311,1.0,30.6686,1.0,3.18608,1.0,7.653,1.0
2023-02-01 00:10:51,0,1.0,50.48764,-126.25972,4.0,b'2431777727                      ',b'WTEP',6.1,7.3466,1.0,30.6798,1.0,3.18787,1.0,7.662,1.0
2023-02-01 00:13:51,0,1.0,50.48955,-126.2774,4.0,b'2431777728                      ',b'WTEP',6.1,7.3374,1.0,30.6704,1.0,3.18653,1.0,7.6564,1.0
2023-02-01 00:16:51,0,1.0,50.49138,-126.29543,4.0,b'2431777729                      ',b'WTEP',6.1,7.3285,1.0,30.7119,1.0,3.19092,1.0,7.6622,1.0
2023-02-01 00:19:51,0,1.0,50.49256,-126.31312,4.0,b'2431777730                      ',b'WTEP',6.1,7.3366,1.0,30.8007,1.0,3.20219,1.0,7.6977,1.0
2023-02-01 00:22:51,0,1.0,50.49347,-126.33035,4.0,b'2431777731                      ',b'WTEP',6.1,7.1935,1.0,30.7967,1.0,3.20279,1.0,7.7094,1.0
2023-02-01 00:25:51,0,1.0,50.49447,-126.34795,4.0,b'2431777732                      ',b'WTEP',6.1,7.212,1.0,30.6594,1.0,3.18481,1.0,7.6481,1.0
2023-02-01 00:28:51,0,1.0,50.49546,-126.36564,4.0,b'2431777733                      ',b'WTEP',6.1,7.2512,1.0,30.6008,1.0,3.17555,1.0,7.6024,1.0
2023-02-01 00:31:51,0,1.0,50.49634,-126.38302,4.0,b'2431777734                      ',b'WTEP',6.1,7.3084,1.0,30.7067,1.0,3.18976,1.0,7.6542,1.0
2023-02-01 00:34:51,0,1.0,50.49707,-126.40048,4.0,b'2431777735                      ',b'WTEP',6.1,7.2947,1.0,30.709,1.0,3.19126,1.0,7.6697,1.0
