TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC
2023-02-09 05:00:00,0,1.0,49.23333,-63.35,1.0,b'2434657496                      ',b'XJBI',6.3,-1.0,1.0,30.39,1.0
2023-02-09 06:00:00,0,1.0,49.33333,-63.8,1.0,b'2434657509                      ',b'XJBI',6.3,-0.7,1.0,30.73,1.0
2023-02-09 07:00:00,0,1.0,49.36667,-64.26667,1.0,b'2434657512                      ',b'XJBI',6.3,-0.8,1.0,30.47,1.0
2023-02-09 08:00:00,0,1.0,49.4,-64.71667,1.0,b'2434657493                      ',b'XJBI',6.3,-1.2,1.0,30.41,1.0
2023-02-09 09:00:00,0,1.0,49.41667,-65.18333,1.0,b'2434657533                      ',b'XJBI',6.3,-1.1,1.0,29.95,1.0
2023-02-09 10:00:00,0,1.0,49.45,-65.63333,1.0,b'2434657530                      ',b'XJBI',6.3,-1.2,1.0,30.29,1.0
2023-02-09 11:00:00,0,1.0,49.43333,-66.1,1.0,b'2434657510                      ',b'XJBI',6.3,-1.0,1.0,30.71,1.0
2023-02-09 12:00:00,0,1.0,49.36667,-66.58333,1.0,b'2434657492                      ',b'XJBI',6.3,-1.1,1.0,30.79,1.0
2023-02-09 13:00:00,0,1.0,49.3,-67.08333,1.0,b'2434657535                      ',b'XJBI',6.3,-1.1,1.0,30.03,1.0
2023-02-09 14:00:00,0,1.0,49.15,-67.53333,1.0,b'2434657495                      ',b'XJBI',6.3,-1.2,1.0,28.62,1.0
2023-02-09 15:00:00,0,1.0,48.98333,-67.93333,1.0,b'2434657499                      ',b'XJBI',6.3,-1.4,1.0,27.15,1.0
2023-02-09 16:00:00,0,1.0,48.8,-68.36667,1.0,b'2434657519                      ',b'XJBI',6.3,-1.4,1.0,26.71,1.0
2023-02-09 17:00:00,0,1.0,48.61667,-68.8,1.0,b'2434657502                      ',b'XJBI',6.3,-1.2,1.0,26.07,1.0
2023-02-09 18:00:00,0,1.0,48.4,-69.23333,1.0,b'2434657511                      ',b'XJBI',6.3,-1.0,1.0,26.94,1.0
2023-02-09 19:00:00,0,1.0,48.16667,-69.55,1.0,b'2434657504                      ',b'XJBI',6.3,-0.8,1.0,27.8,1.0
2023-02-09 20:00:00,0,1.0,47.85,-69.83333,1.0,b'2434657529                      ',b'XJBI',6.3,0.0,1.0,26.95,1.0
2023-02-09 21:00:00,0,1.0,47.55,-70.15,1.0,b'2434657513                      ',b'XJBI',6.3,0.1,1.0,24.36,1.0
2023-02-09 22:00:00,0,1.0,47.3,-70.53333,1.0,b'2434657531                      ',b'XJBI',6.3,-0.3,1.0,19.45,1.0
2023-02-09 23:00:00,0,1.0,46.96667,-70.81667,1.0,b'2434657525                      ',b'XJBI',6.3,-0.2,1.0,9.08,1.0
2023-02-10 00:00:00,0,1.0,46.8,-71.2,1.0,b'2434657515                      ',b'XJBI',6.3,0.0,1.0,1.63,1.0
2023-02-10 01:00:00,0,1.0,46.65,-71.63333,1.0,b'2434657507                      ',b'XJBI',6.3,0.0,1.0,0.37,1.0
2023-02-10 02:00:00,0,1.0,46.58333,-72.0,1.0,b'2434657503                      ',b'XJBI',6.3,0.1,1.0,0.22,1.0
2023-02-10 03:00:00,0,1.0,46.45,-72.26667,1.0,b'2434657514                      ',b'XJBI',6.3,0.1,1.0,0.18,1.0
2023-02-10 04:00:00,0,1.0,46.33333,-72.53333,1.0,b'2434657521                      ',b'XJBI',6.3,0.1,1.0,0.18,1.0
2023-02-10 05:00:00,0,1.0,46.26667,-72.68333,1.0,b'2434657528                      ',b'XJBI',6.3,0.1,1.0,0.17,1.0
2023-02-10 06:00:00,0,1.0,46.2,-72.88333,1.0,b'2434657516                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-10 07:00:00,0,1.0,46.08333,-73.01667,1.0,b'2434657518                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-10 08:00:00,0,1.0,45.95,-73.21667,1.0,b'2434657489                      ',b'XJBI',6.3,0.1,1.0,0.16,1.0
2023-02-10 09:00:00,0,1.0,45.8,-73.33333,1.0,b'2434657537                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-10 10:00:00,0,1.0,45.66667,-73.46667,1.0,b'2434657527                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-10 11:00:00,0,1.0,45.51667,-73.55,4.0,b'2436695767                      ',b'XJBI',6.3,0.3,1.0,0.14,1.0
2023-02-10 12:00:00,0,1.0,45.5,-73.55,1.0,b'2436695737                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-10 13:00:00,0,1.0,45.5,-73.55,1.0,b'2436695719                      ',b'XJBI',6.3,0.7,1.0,0.13,1.0
2023-02-10 14:00:00,0,1.0,45.5,-73.55,1.0,b'2436695703                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-10 15:00:00,0,1.0,45.5,-73.55,1.0,b'2436695769                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-10 16:00:00,0,1.0,45.5,-73.55,1.0,b'2436695792                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-10 17:00:00,0,1.0,45.5,-73.55,1.0,b'2436695760                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-10 18:00:00,0,1.0,45.5,-73.55,1.0,b'2436695751                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-10 19:00:00,0,1.0,45.5,-73.55,1.0,b'2436695787                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-10 20:00:00,0,1.0,45.5,-73.55,1.0,b'2436695716                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-10 21:00:00,0,1.0,45.5,-73.55,1.0,b'2436695741                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-10 22:00:00,0,1.0,45.5,-73.55,1.0,b'2436695768                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-10 23:00:00,0,1.0,45.5,-73.55,1.0,b'2436695715                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-11 00:00:00,0,1.0,45.5,-73.55,1.0,b'2436695753                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-11 01:00:00,0,1.0,45.5,-73.55,1.0,b'2436695734                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-11 02:00:00,0,1.0,45.5,-73.55,1.0,b'2436695733                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-11 03:00:00,0,1.0,45.5,-73.55,1.0,b'2436695750                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-11 04:00:00,0,1.0,45.5,-73.55,1.0,b'2436695789                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-11 05:00:00,0,1.0,45.5,-73.55,1.0,b'2436695799                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-11 06:00:00,0,1.0,45.5,-73.55,1.0,b'2436695735                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-11 07:00:00,0,1.0,45.5,-73.55,1.0,b'2436695726                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-11 08:00:00,0,1.0,45.5,-73.55,1.0,b'2436695804                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-11 09:00:00,0,1.0,45.5,-73.55,1.0,b'2436695732                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-11 10:00:00,0,1.0,45.5,-73.55,1.0,b'2436695778                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-11 11:00:00,0,1.0,45.5,-73.55,1.0,b'2436695702                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-11 12:00:00,0,1.0,45.5,-73.55,1.0,b'2436695720                      ',b'XJBI',6.3,0.8,1.0,0.13,1.0
2023-02-11 13:00:00,0,1.0,45.5,-73.55,1.0,b'2436695806                      ',b'XJBI',6.3,0.8,1.0,0.13,1.0
2023-02-11 14:00:00,0,1.0,45.5,-73.55,1.0,b'2436695754                      ',b'XJBI',6.3,0.8,1.0,0.14,1.0
2023-02-11 15:00:00,0,1.0,45.5,-73.55,1.0,b'2436695740                      ',b'XJBI',6.3,0.8,1.0,0.14,1.0
2023-02-11 16:00:00,0,1.0,45.5,-73.55,1.0,b'2436695704                      ',b'XJBI',6.3,0.7,1.0,0.14,1.0
2023-02-11 17:00:00,0,1.0,45.5,-73.55,1.0,b'2436695782                      ',b'XJBI',6.3,0.7,1.0,0.14,1.0
2023-02-11 18:00:00,0,1.0,45.5,-73.55,1.0,b'2436695766                      ',b'XJBI',6.3,0.7,1.0,0.15,1.0
2023-02-11 19:00:00,0,1.0,45.5,-73.55,1.0,b'2436695765                      ',b'XJBI',6.3,0.7,1.0,0.15,1.0
2023-02-11 20:00:00,0,1.0,45.61667,-73.5,1.0,b'2436695793                      ',b'XJBI',6.3,0.6,1.0,0.14,1.0
2023-02-11 21:00:00,0,1.0,45.8,-73.33333,1.0,b'2436695801                      ',b'XJBI',6.3,0.4,1.0,0.13,1.0
2023-02-11 22:00:00,0,1.0,46.0,-73.18333,1.0,b'2436695784                      ',b'XJBI',6.3,0.3,1.0,0.14,1.0
2023-02-11 23:00:00,0,1.0,46.13333,-72.95,1.0,b'2436695797                      ',b'XJBI',6.3,0.3,1.0,0.14,1.0
2023-02-12 00:00:00,0,1.0,46.25,-72.75,1.0,b'2436695717                      ',b'XJBI',6.3,0.3,1.0,0.14,1.0
2023-02-12 01:00:00,0,1.0,46.33333,-72.55,1.0,b'2436695786                      ',b'XJBI',6.3,0.3,1.0,0.14,1.0
2023-02-12 02:00:00,0,1.0,46.46667,-72.25,1.0,b'2436695746                      ',b'XJBI',6.3,0.3,1.0,0.14,1.0
2023-02-12 03:00:00,0,1.0,46.63333,-71.91667,1.0,b'2436695761                      ',b'XJBI',6.3,0.2,1.0,0.13,1.0
2023-02-12 04:00:00,0,1.0,46.68333,-71.56667,1.0,b'2436695805                      ',b'XJBI',6.3,0.1,1.0,0.12,1.0
2023-02-12 05:00:00,0,1.0,46.78333,-71.21667,1.0,b'2436695752                      ',b'XJBI',6.3,0.1,1.0,0.12,1.0
2023-02-12 06:00:00,0,1.0,46.91667,-70.86667,1.0,b'2436695707                      ',b'XJBI',6.3,0.1,1.0,0.12,1.0
2023-02-12 07:00:00,0,1.0,47.21667,-70.6,1.0,b'2436695728                      ',b'XJBI',6.3,-0.2,1.0,3.61,1.0
2023-02-12 08:00:00,0,1.0,47.46667,-70.25,1.0,b'2436695713                      ',b'XJBI',6.3,-0.4,1.0,11.76,2.0
2023-02-12 09:00:00,0,1.0,47.71667,-69.93333,1.0,b'2436695776                      ',b'XJBI',6.3,-0.2,1.0,22.25,2.0
2023-02-12 10:00:00,0,1.0,47.98333,-69.66667,1.0,b'2436695700                      ',b'XJBI',6.3,-0.1,1.0,25.12,1.0
2023-02-12 11:00:00,0,1.0,48.25,-69.45,1.0,b'2436695794                      ',b'XJBI',6.3,-0.3,1.0,28.17,1.0
2023-02-12 12:00:00,0,1.0,48.4,-69.11667,1.0,b'2436695773                      ',b'XJBI',6.3,-0.8,1.0,27.61,1.0
2023-02-12 13:00:00,0,1.0,48.55,-68.63333,1.0,b'2436695764                      ',b'XJBI',6.3,-0.9,1.0,27.63,1.0
2023-02-12 14:00:00,0,1.0,48.73333,-68.18333,1.0,b'2436695743                      ',b'XJBI',6.3,-1.3,1.0,26.29,1.0
2023-02-12 15:00:00,0,1.0,48.91667,-67.73333,1.0,b'2436695800                      ',b'XJBI',6.3,-1.3,1.0,26.84,1.0
2023-02-12 16:00:00,0,1.0,49.05,-67.26667,1.0,b'2436695807                      ',b'XJBI',6.3,-1.4,1.0,28.23,1.0
2023-02-12 17:00:00,0,1.0,49.18333,-66.76667,1.0,b'2436695779                      ',b'XJBI',6.3,-1.4,1.0,28.57,1.0
2023-02-12 18:00:00,0,1.0,49.26667,-66.25,1.0,b'2436695780                      ',b'XJBI',6.3,-1.4,1.0,30.15,1.0
2023-02-12 19:00:00,0,1.0,49.31667,-65.7,1.0,b'2436695775                      ',b'XJBI',6.3,-1.4,1.0,29.47,1.0
2023-02-12 20:00:00,0,1.0,49.31667,-65.16667,1.0,b'2436695781                      ',b'XJBI',6.3,-1.4,1.0,29.33,1.0
2023-02-12 21:00:00,0,1.0,49.25,-64.65,1.0,b'2436695712                      ',b'XJBI',6.3,-1.4,1.0,29.01,1.0
2023-02-12 22:00:00,0,1.0,49.13333,-64.16667,1.0,b'2436695730                      ',b'XJBI',6.3,-1.2,1.0,29.84,1.0
2023-02-12 23:00:00,0,1.0,48.96667,-63.7,1.0,b'2436695711                      ',b'XJBI',6.3,-1.0,1.0,30.43,1.0
2023-02-13 00:00:00,0,1.0,48.81667,-63.18333,1.0,b'2436695744                      ',b'XJBI',6.3,-1.1,1.0,30.52,1.0
2023-02-13 01:00:00,0,1.0,48.66667,-62.71667,1.0,b'2436695774                      ',b'XJBI',6.3,-0.5,1.0,30.69,1.0
2023-02-13 02:00:00,0,1.0,48.48333,-62.25,1.0,b'2436695729                      ',b'XJBI',6.3,-0.3,1.0,30.86,1.0
2023-02-13 03:00:00,0,1.0,48.33333,-61.78333,1.0,b'2436695791                      ',b'XJBI',6.3,0.0,1.0,31.07,1.0
2023-02-13 04:00:00,0,1.0,48.15,-61.31667,1.0,b'2436695748                      ',b'XJBI',6.3,0.0,1.0,30.96,1.0
2023-02-13 05:00:00,0,1.0,47.96667,-60.86667,1.0,b'2436695783                      ',b'XJBI',6.3,0.3,1.0,31.1,1.0
2023-02-13 06:00:00,0,1.0,47.78333,-60.43333,1.0,b'2436695785                      ',b'XJBI',6.3,0.4,1.0,31.11,1.0
2023-02-13 07:00:00,0,1.0,47.61667,-59.98333,1.0,b'2436695705                      ',b'XJBI',6.3,0.5,1.0,31.1,1.0
2023-02-13 08:00:00,0,1.0,47.43333,-59.55,1.0,b'2436695731                      ',b'XJBI',6.3,0.6,1.0,30.89,1.0
2023-02-13 09:00:00,0,1.0,47.3,-59.08333,1.0,b'2436695798                      ',b'XJBI',6.3,1.1,1.0,31.05,1.0
2023-02-13 10:00:00,0,1.0,47.2,-58.58333,1.0,b'2436695788                      ',b'XJBI',6.3,0.6,1.0,30.51,1.0
2023-02-13 11:00:00,0,1.0,47.08333,-58.1,1.0,b'2436695721                      ',b'XJBI',6.3,1.4,1.0,31.05,1.0
2023-02-13 12:00:00,0,1.0,46.98333,-57.6,1.0,b'2436695749                      ',b'XJBI',6.3,1.9,1.0,31.08,1.0
2023-02-13 13:00:00,0,1.0,46.86667,-57.13333,1.0,b'2436695777                      ',b'XJBI',6.3,1.8,1.0,31.1,1.0
2023-02-13 14:00:00,0,1.0,46.75,-56.65,1.0,b'2436695718                      ',b'XJBI',6.3,1.8,1.0,31.22,1.0
2023-02-13 15:00:00,0,1.0,46.66667,-56.15,1.0,b'2436695770                      ',b'XJBI',6.3,1.6,1.0,31.23,1.0
2023-02-13 16:00:00,0,1.0,46.65,-55.65,1.0,b'2436695724                      ',b'XJBI',6.3,1.5,1.0,31.19,1.0
2023-02-13 17:00:00,0,1.0,46.61667,-55.15,1.0,b'2436695762                      ',b'XJBI',6.3,1.3,1.0,31.24,1.0
2023-02-13 18:00:00,0,1.0,46.58333,-54.65,1.0,b'2436695701                      ',b'XJBI',6.3,1.2,1.0,31.39,1.0
2023-02-13 19:00:00,0,1.0,46.55,-54.16667,1.0,b'2436695756                      ',b'XJBI',6.3,1.1,1.0,31.44,1.0
2023-02-13 20:00:00,0,1.0,46.53333,-53.66667,1.0,b'2436695742                      ',b'XJBI',6.3,1.1,1.0,31.37,1.0
2023-02-13 21:00:00,0,1.0,46.56667,-53.18333,1.0,b'2436695714                      ',b'XJBI',6.3,0.7,1.0,31.3,1.0
2023-02-13 22:00:00,0,1.0,46.81667,-52.88333,1.0,b'2436695739                      ',b'XJBI',6.3,0.4,1.0,31.32,1.0
2023-02-13 23:00:00,0,1.0,47.13333,-52.75,1.0,b'2436695795                      ',b'XJBI',6.3,0.2,1.0,31.39,1.0
2023-02-14 00:00:00,0,1.0,47.45,-52.6,1.0,b'2436695771                      ',b'XJBI',6.3,0.2,1.0,31.42,1.0
2023-02-14 01:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695796                      ',b'XJBI',6.3,0.5,1.0,31.3,1.0
2023-02-14 02:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695706                      ',b'XJBI',6.3,0.7,1.0,30.64,1.0
2023-02-14 03:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695755                      ',b'XJBI',6.3,0.7,1.0,30.47,1.0
2023-02-14 04:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695758                      ',b'XJBI',6.3,0.7,1.0,30.46,1.0
2023-02-14 05:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695747                      ',b'XJBI',6.3,0.8,1.0,30.42,1.0
2023-02-14 06:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695710                      ',b'XJBI',6.3,0.8,1.0,30.44,1.0
2023-02-14 07:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695708                      ',b'XJBI',6.3,0.9,1.0,30.44,1.0
2023-02-14 08:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695757                      ',b'XJBI',6.3,0.9,1.0,30.47,1.0
2023-02-14 09:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695727                      ',b'XJBI',6.3,0.9,1.0,30.34,1.0
2023-02-14 10:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695736                      ',b'XJBI',6.3,1.0,1.0,30.2,1.0
2023-02-14 11:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695763                      ',b'XJBI',6.3,1.0,1.0,30.14,1.0
2023-02-14 12:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695723                      ',b'XJBI',6.3,0.9,1.0,30.13,1.0
2023-02-14 13:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695772                      ',b'XJBI',6.3,0.8,1.0,30.17,1.0
2023-02-14 14:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695802                      ',b'XJBI',6.3,0.8,1.0,30.23,1.0
2023-02-14 15:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695759                      ',b'XJBI',6.3,0.7,1.0,30.26,1.0
2023-02-14 16:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695722                      ',b'XJBI',6.3,0.8,1.0,30.33,1.0
2023-02-14 17:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695790                      ',b'XJBI',6.3,0.8,1.0,30.37,1.0
2023-02-14 18:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695738                      ',b'XJBI',6.3,0.9,1.0,30.38,1.0
2023-02-14 19:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695745                      ',b'XJBI',6.3,0.8,1.0,30.43,1.0
2023-02-14 20:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695725                      ',b'XJBI',6.3,0.8,1.0,30.47,1.0
2023-02-14 21:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695709                      ',b'XJBI',6.3,0.8,1.0,30.51,1.0
2023-02-14 22:00:00,0,1.0,47.56667,-52.7,1.0,b'2436695803                      ',b'XJBI',6.3,0.8,1.0,30.55,1.0
2023-02-16 17:00:00,0,1.0,48.4333,-61.6833,1.0,b'2439823744                      ',b'XJBI',6.3,0.0,1.0,31.04,1.0
2023-02-16 18:00:00,0,1.0,48.6,-62.1167,1.0,b'2439823745                      ',b'XJBI',6.3,-0.3,1.0,31.12,1.0
2023-02-16 19:00:00,0,1.0,48.7667,-62.5333,1.0,b'2439823746                      ',b'XJBI',6.3,-1.1,1.0,30.07,1.0
2023-02-16 20:00:00,0,1.0,48.95,-62.9667,1.0,b'2439823747                      ',b'XJBI',6.3,-0.7,1.0,30.63,1.0
2023-02-16 21:00:00,0,1.0,49.1,-63.3833,1.0,b'2439823748                      ',b'XJBI',6.3,-0.8,1.0,30.53,1.0
2023-02-16 22:00:00,0,1.0,49.25,-63.7333,1.0,b'2439823749                      ',b'XJBI',6.3,-1.3,1.0,29.86,1.0
2023-02-16 23:00:00,0,1.0,49.35,-64.1,1.0,b'2439823750                      ',b'XJBI',6.3,-1.1,1.0,30.21,1.0
2023-02-17 00:00:00,0,1.0,49.3667,-64.4833,1.0,b'2439823751                      ',b'XJBI',6.3,-1.1,1.0,30.41,1.0
2023-02-17 01:00:00,0,1.0,49.4,-64.9,1.0,b'2439823752                      ',b'XJBI',6.3,-1.4,1.0,29.77,1.0
2023-02-17 02:00:00,0,1.0,49.4333,-65.3167,1.0,b'2439823753                      ',b'XJBI',6.3,-1.4,1.0,30.4,1.0
2023-02-17 03:00:00,0,1.0,49.4333,-65.7667,1.0,b'2439823754                      ',b'XJBI',6.3,-1.0,1.0,30.7,1.0
2023-02-17 04:00:00,0,1.0,49.4,-66.2667,1.0,b'2439823755                      ',b'XJBI',6.3,-1.1,1.0,30.64,1.0
2023-02-17 05:00:00,0,1.0,49.3167,-66.7667,1.0,b'2439823756                      ',b'XJBI',6.3,-1.2,1.0,29.79,1.0
2023-02-17 06:00:00,0,1.0,49.2333,-67.2667,1.0,b'2439823757                      ',b'XJBI',6.3,-1.2,1.0,30.61,1.0
2023-02-17 07:00:00,0,1.0,49.0667,-67.7333,1.0,b'2439823758                      ',b'XJBI',6.3,-0.7,1.0,29.85,1.0
2023-02-17 08:00:00,0,1.0,48.8833,-68.1667,1.0,b'2439823759                      ',b'XJBI',6.3,-1.4,1.0,26.7,1.0
2023-02-17 09:00:00,0,1.0,48.7,-68.6,1.0,b'2439823760                      ',b'XJBI',6.3,-1.4,1.0,26.5,1.0
2023-02-17 10:00:00,0,1.0,48.5,-69.0333,1.0,b'2439823761                      ',b'XJBI',6.3,-0.8,1.0,27.65,1.0
2023-02-17 11:00:00,0,1.0,48.3167,-69.4,1.0,b'2439823762                      ',b'XJBI',6.3,-0.5,1.0,28.26,1.0
2023-02-17 12:00:00,0,1.0,48.05,-69.6167,1.0,b'2439823763                      ',b'XJBI',6.3,-0.1,1.0,27.03,1.0
2023-02-17 13:00:00,0,1.0,47.7667,-69.8833,1.0,b'2439823764                      ',b'XJBI',6.3,-0.4,1.0,20.4,1.0
2023-02-17 14:00:00,0,1.0,47.4833,-70.2,1.0,b'2439823765                      ',b'XJBI',6.3,-0.4,1.0,17.16,1.0
2023-02-17 15:00:00,0,1.0,47.3,-70.5333,1.0,b'2439823766                      ',b'XJBI',6.3,-0.2,1.0,14.15,1.0
2023-02-17 16:00:00,0,1.0,47.0,-70.8,1.0,b'2439823767                      ',b'XJBI',6.3,-0.1,1.0,4.53,1.0
2023-02-17 17:00:00,0,1.0,46.8333,-71.1833,1.0,b'2439823768                      ',b'XJBI',6.3,0.1,1.0,0.48,1.0
2023-02-17 18:00:00,0,1.0,46.7,-71.4833,1.0,b'2439823769                      ',b'XJBI',6.3,0.1,1.0,0.27,1.0
2023-02-17 19:00:00,0,1.0,46.6833,-71.8667,1.0,b'2439823770                      ',b'XJBI',6.3,0.1,1.0,0.19,1.0
2023-02-17 20:00:00,0,1.0,46.5667,-72.0833,1.0,b'2439823771                      ',b'XJBI',6.3,0.1,1.0,0.18,1.0
2023-02-17 21:00:00,0,1.0,46.4333,-72.3167,1.0,b'2439823772                      ',b'XJBI',6.3,0.0,1.0,0.16,1.0
2023-02-17 22:00:00,0,1.0,46.3167,-72.55,1.0,b'2439823773                      ',b'XJBI',6.3,0.0,1.0,0.17,1.0
2023-02-17 23:00:00,0,1.0,46.25,-72.7167,1.0,b'2439823774                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-18 00:00:00,0,1.0,46.1833,-72.9167,1.0,b'2439823775                      ',b'XJBI',6.3,0.0,1.0,0.14,1.0
2023-02-18 01:00:00,0,1.0,46.0667,-73.05,1.0,b'2439823776                      ',b'XJBI',6.3,0.0,1.0,0.14,1.0
2023-02-18 02:00:00,0,1.0,45.9333,-73.2167,1.0,b'2439823777                      ',b'XJBI',6.3,0.0,1.0,0.15,1.0
2023-02-18 03:00:00,0,1.0,45.7833,-73.35,1.0,b'2439823778                      ',b'XJBI',6.3,0.0,1.0,0.15,1.0
2023-02-18 04:00:00,0,1.0,45.65,-73.4667,1.0,b'2439823779                      ',b'XJBI',6.3,0.0,1.0,0.14,1.0
2023-02-18 05:00:00,0,1.0,45.5167,-73.55,4.0,b'2439823780                      ',b'XJBI',6.3,0.1,1.0,0.14,1.0
2023-02-18 06:00:00,0,1.0,45.5,-73.55,1.0,b'2439823781                      ',b'XJBI',6.3,0.4,1.0,0.13,1.0
2023-02-18 07:00:00,0,1.0,45.5,-73.55,1.0,b'2439823782                      ',b'XJBI',6.3,0.5,1.0,0.12,1.0
2023-02-18 08:00:00,0,1.0,45.5,-73.55,1.0,b'2439823783                      ',b'XJBI',6.3,0.5,1.0,0.11,1.0
2023-02-18 09:00:00,0,1.0,45.5,-73.55,1.0,b'2439823784                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 10:00:00,0,1.0,45.5,-73.55,1.0,b'2439823785                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 11:00:00,0,1.0,45.5,-73.55,1.0,b'2439823786                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 12:00:00,0,1.0,45.5,-73.55,1.0,b'2439823787                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 13:00:00,0,1.0,45.5,-73.55,1.0,b'2439823788                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 14:00:00,0,1.0,45.5,-73.55,1.0,b'2439823789                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 15:00:00,0,1.0,45.5,-73.55,1.0,b'2439823790                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 16:00:00,0,1.0,45.5,-73.55,1.0,b'2439823791                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 17:00:00,0,1.0,45.5,-73.55,1.0,b'2439823792                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 18:00:00,0,1.0,45.5,-73.55,1.0,b'2439823793                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 19:00:00,0,1.0,45.5,-73.55,1.0,b'2439823794                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 20:00:00,0,1.0,45.5,-73.55,1.0,b'2439823795                      ',b'XJBI',6.3,0.5,1.0,0.11,1.0
2023-02-18 21:00:00,0,1.0,45.5,-73.55,1.0,b'2439823796                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-18 22:00:00,0,1.0,45.5,-73.55,1.0,b'2439823797                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-18 23:00:00,0,1.0,45.5,-73.55,1.0,b'2439823798                      ',b'XJBI',6.3,0.5,1.0,0.12,1.0
2023-02-19 00:00:00,0,1.0,45.5,-73.55,1.0,b'2439823799                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-19 01:00:00,0,1.0,45.5,-73.55,1.0,b'2439823800                      ',b'XJBI',6.3,0.4,1.0,0.14,1.0
2023-02-19 02:00:00,0,1.0,45.5667,-73.5167,1.0,b'2439823801                      ',b'XJBI',6.3,0.5,1.0,0.15,1.0
2023-02-19 03:00:00,0,1.0,45.7333,-73.4167,1.0,b'2439823802                      ',b'XJBI',6.3,0.4,1.0,0.13,1.0
2023-02-19 04:00:00,0,1.0,45.9333,-73.2167,1.0,b'2439823803                      ',b'XJBI',6.3,0.3,1.0,0.14,1.0
