TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-19 21:15:36,0,1.0,44.67178,-124.2816,1.0,b'2439101077                      ',b'WTDH',5.1,9.1105,1.0,29.7283,1.0,3.23157,1.0,9.305,1.0
2023-02-19 21:18:36,0,1.0,44.67486,-124.29033,1.0,b'2439101079                      ',b'WTDH',5.1,9.0389,1.0,29.6329,1.0,3.21712,1.0,9.2426,1.0
2023-02-19 21:21:36,0,1.0,44.6779,-124.2992,1.0,b'2439101080                      ',b'WTDH',5.1,9.0092,1.0,29.5687,1.0,3.20648,1.0,9.1892,1.0
2023-02-19 21:24:36,0,1.0,44.6807,-124.30763,1.0,b'2439101082                      ',b'WTDH',5.1,8.9651,4.0,29.4462,4.0,3.19238,4.0,9.1633,4.0
2023-02-19 21:27:36,0,1.0,44.68284,-124.3147,1.0,b'2439101083                      ',b'WTDH',5.1,8.9633,4.0,29.2795,4.0,3.17444,4.0,9.1435,4.0
2023-02-19 21:30:36,0,1.0,44.68546,-124.32339,1.0,b'2439101084                      ',b'WTDH',5.1,8.9507,4.0,29.0908,4.0,3.15616,4.0,9.1462,4.0
2023-02-19 21:33:36,0,1.0,44.6883,-124.33246,1.0,b'2439101085                      ',b'WTDH',5.1,8.9287,4.0,29.0563,4.0,3.15043,4.0,9.1168,4.0
2023-02-19 21:36:36,0,1.0,44.69122,-124.34153,1.0,b'2439101086                      ',b'WTDH',5.1,8.9087,4.0,29.1323,4.0,3.1569,4.0,9.1047,4.0
2023-02-19 21:39:36,0,1.0,44.69417,-124.35077,1.0,b'2439101088                      ',b'WTDH',5.1,8.9291,4.0,29.212,4.0,3.1643,4.0,9.0996,4.0
2023-02-19 21:42:36,0,1.0,44.69709,-124.35971,1.0,b'2439101089                      ',b'WTDH',5.1,8.9781,4.0,29.4272,4.0,3.18768,4.0,9.1281,4.0
2023-02-19 21:45:36,0,1.0,44.69944,-124.36712,1.0,b'2439101090                      ',b'WTDH',5.1,9.0519,4.0,29.5223,4.0,3.20457,4.0,9.2217,4.0
2023-02-19 21:48:36,0,1.0,44.70163,-124.37413,1.0,b'2439101092                      ',b'WTDH',5.1,9.0341,4.0,29.5261,4.0,3.20358,4.0,9.205,4.0
2023-02-19 21:51:36,0,1.0,44.70473,-124.38294,1.0,b'2439101094                      ',b'WTDH',5.1,9.1067,4.0,29.4771,4.0,3.2047,4.0,9.2782,4.0
2023-02-19 21:54:36,0,1.0,44.70789,-124.39195,1.0,b'2439101095                      ',b'WTDH',5.1,9.0608,4.0,29.4479,4.0,3.20039,4.0,9.2603,4.0
2023-02-19 21:57:36,0,1.0,44.71119,-124.40095,1.0,b'2439101096                      ',b'WTDH',5.1,9.0691,4.0,29.3902,4.0,3.19226,4.0,9.2298,4.0
2023-02-19 22:00:36,0,1.0,44.71443,-124.40959,1.0,b'2439101097                      ',b'WTDH',5.1,9.0554,4.0,29.3195,4.0,3.18512,4.0,9.2274,4.0
2023-02-19 22:03:36,0,1.0,44.71752,-124.41788,1.0,b'2439101098                      ',b'WTDH',5.1,9.0808,4.0,29.2594,4.0,3.18144,4.0,9.2549,4.0
2023-02-19 22:06:36,0,1.0,44.7207,-124.42621,1.0,b'2439101100                      ',b'WTDH',5.1,9.1389,4.0,29.2375,4.0,3.18335,4.0,9.3055,4.0
2023-02-19 22:09:36,0,1.0,44.72399,-124.43473,1.0,b'2439101101                      ',b'WTDH',5.1,9.1627,4.0,29.2482,4.0,3.18759,4.0,9.3451,4.0
2023-02-19 22:12:36,0,1.0,44.72723,-124.44326,1.0,b'2439101102                      ',b'WTDH',5.1,9.0892,4.0,29.4409,4.0,3.20293,4.0,9.3001,4.0
2023-02-19 22:15:36,0,1.0,44.73031,-124.45158,1.0,b'2439101104                      ',b'WTDH',5.1,9.0121,1.0,29.843,1.0,3.23476,1.0,9.2065,1.0
2023-02-19 22:18:36,0,1.0,44.73342,-124.46026,1.0,b'2439101105                      ',b'WTDH',5.1,9.0987,1.0,30.1017,1.0,3.26322,1.0,9.2445,1.0
2023-02-19 22:21:36,0,1.0,44.73649,-124.46886,1.0,b'2439101106                      ',b'WTDH',5.1,9.2953,1.0,30.375,1.0,3.30501,1.0,9.4254,1.0
2023-02-19 22:24:36,0,1.0,44.73948,-124.47707,1.0,b'2439101108                      ',b'WTDH',5.1,9.3663,1.0,30.6896,1.0,3.34493,1.0,9.533,1.0
2023-02-19 22:27:36,0,1.0,44.7425,-124.48543,1.0,b'2439101109                      ',b'WTDH',5.1,9.3547,1.0,30.7187,1.0,3.34858,1.0,9.5424,1.0
2023-02-19 22:30:36,0,1.0,44.74558,-124.49375,1.0,b'2439101111                      ',b'WTDH',5.1,9.3981,1.0,30.7985,1.0,3.35842,1.0,9.5661,1.0
2023-02-19 22:33:36,0,1.0,44.74865,-124.50223,1.0,b'2439101112                      ',b'WTDH',5.1,9.5376,1.0,31.0649,1.0,3.39315,1.0,9.6664,1.0
2023-02-19 22:36:36,0,1.0,44.75168,-124.5106,1.0,b'2439101113                      ',b'WTDH',5.1,9.6653,1.0,31.3404,1.0,3.43286,1.0,9.8132,1.0
2023-02-19 22:39:36,0,1.0,44.75473,-124.51894,1.0,b'2439101115                      ',b'WTDH',5.1,9.7744,1.0,31.6769,1.0,3.47359,1.0,9.9,1.0
2023-02-19 22:42:36,0,1.0,44.75788,-124.52741,1.0,b'2439101116                      ',b'WTDH',5.1,9.8542,1.0,31.8398,1.0,3.49892,1.0,10.006,1.0
2023-02-19 22:45:36,0,1.0,44.76088,-124.53567,1.0,b'2439101117                      ',b'WTDH',5.1,9.9706,1.0,31.9212,1.0,3.51687,1.0,10.1192,1.0
2023-02-19 22:48:36,0,1.0,44.76387,-124.54368,1.0,b'2439101119                      ',b'WTDH',5.1,9.9805,1.0,32.1086,1.0,3.53962,1.0,10.1666,1.0
2023-02-19 22:51:36,0,1.0,44.76695,-124.55173,1.0,b'2439101120                      ',b'WTDH',5.1,9.9387,1.0,32.2349,1.0,3.54679,1.0,10.1058,1.0
2023-02-19 22:54:36,0,1.0,44.77001,-124.55966,1.0,b'2439101122                      ',b'WTDH',5.1,9.9333,1.0,32.2653,1.0,3.54994,1.0,10.1074,1.0
2023-02-19 22:57:36,0,1.0,44.77315,-124.56797,1.0,b'2439101123                      ',b'WTDH',5.1,9.9229,1.0,32.2754,1.0,3.54997,1.0,10.0965,1.0
2023-02-19 23:00:36,0,1.0,44.77628,-124.57647,1.0,b'2439101125                      ',b'WTDH',5.1,9.9296,1.0,32.2814,1.0,3.55105,1.0,10.1021,1.0
2023-02-19 23:03:36,0,1.0,44.7793,-124.5847,1.0,b'2439101126                      ',b'WTDH',5.1,9.9264,1.0,32.2845,1.0,3.55109,1.0,10.099,1.0
2023-02-19 23:06:36,0,1.0,44.78238,-124.59304,1.0,b'2439101127                      ',b'WTDH',5.1,9.9285,1.0,32.2834,1.0,3.55115,1.0,10.1008,1.0
