TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC
2023-02-01 17:15:00,0,1.0,-33.96667,151.2,4.0,b'2424584501                      ',b'VRDE7',11.2,23.3,1.0
2023-02-01 17:30:00,0,1.0,-33.96667,151.2,4.0,b'2424584499                      ',b'VRDE7',11.2,23.2,1.0
2023-02-01 17:45:00,0,1.0,-33.96667,151.2,4.0,b'2424584500                      ',b'VRDE7',11.2,23.3,1.0
2023-02-01 18:00:00,0,1.0,-33.96667,151.2,4.0,b'2424584503                      ',b'VRDE7',11.2,23.4,1.0
2023-02-01 18:15:00,0,1.0,-33.96667,151.2,4.0,b'2424584505                      ',b'VRDE7',11.2,23.4,1.0
2023-02-01 18:30:00,0,1.0,-33.96667,151.2,4.0,b'2424584502                      ',b'VRDE7',11.2,23.3,1.0
2023-02-01 18:45:00,0,1.0,-33.96667,151.2,4.0,b'2424584504                      ',b'VRDE7',11.2,23.3,1.0
2023-02-01 20:00:00,0,1.0,-33.96667,151.2,4.0,b'2424584507                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 20:15:00,0,1.0,-33.96667,151.2,4.0,b'2424584509                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 20:30:00,0,1.0,-33.96667,151.2,4.0,b'2424584506                      ',b'VRDE7',11.2,23.2,1.0
2023-02-01 20:45:00,0,1.0,-33.96667,151.2,4.0,b'2424584508                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 21:00:00,0,1.0,-33.96667,151.2,4.0,b'2424584511                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 21:15:00,0,1.0,-33.96667,151.2,4.0,b'2424584512                      ',b'VRDE7',11.2,23.2,1.0
2023-02-01 21:30:00,0,1.0,-33.96667,151.2,4.0,b'2424584513                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 21:45:00,0,1.0,-33.96667,151.2,4.0,b'2424584510                      ',b'VRDE7',11.2,23.0,1.0
2023-02-01 22:00:00,0,1.0,-33.9667,151.2,4.0,b'2426206449                      ',b'VRDE7',11.2,23.0,1.0
2023-02-01 22:15:00,0,1.0,-33.9667,151.2,4.0,b'2426206450                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 22:30:00,0,1.0,-33.9667,151.2,4.0,b'2426206451                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 22:45:00,0,1.0,-33.9667,151.2,4.0,b'2426206452                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 23:00:00,0,1.0,-33.9667,151.2,4.0,b'2426206453                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 23:15:00,0,1.0,-33.9667,151.2,4.0,b'2426206454                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 23:30:00,0,1.0,-33.9667,151.2,4.0,b'2426206455                      ',b'VRDE7',11.2,23.1,1.0
2023-02-01 23:45:00,0,1.0,-33.9667,151.2,4.0,b'2426206456                      ',b'VRDE7',11.2,23.1,1.0
2023-02-02 00:00:00,0,1.0,-33.9667,151.2,4.0,b'2426206457                      ',b'VRDE7',11.2,23.1,1.0
2023-02-02 00:15:00,0,1.0,-33.9667,151.2,4.0,b'2426206458                      ',b'VRDE7',11.2,23.1,1.0
2023-02-02 00:30:00,0,1.0,-33.9667,151.2,4.0,b'2426206459                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 00:45:00,0,1.0,-33.9667,151.2,4.0,b'2426206460                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 01:00:00,0,1.0,-33.9667,151.2,4.0,b'2426206461                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 01:15:00,0,1.0,-33.9667,151.2,4.0,b'2426206462                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 01:30:00,0,1.0,-33.9667,151.2,4.0,b'2426206463                      ',b'VRDE7',11.2,23.4,1.0
2023-02-02 01:45:00,0,1.0,-33.9667,151.2,4.0,b'2426206464                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 02:00:00,0,1.0,-33.9667,151.2,4.0,b'2426206465                      ',b'VRDE7',11.2,23.5,1.0
2023-02-02 02:15:00,0,1.0,-33.9667,151.2,4.0,b'2426206466                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 02:30:00,0,1.0,-33.9667,151.2,4.0,b'2426206467                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 02:45:00,0,1.0,-33.9667,151.2,4.0,b'2426206468                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 04:00:00,0,1.0,-33.9667,151.2,4.0,b'2426206469                      ',b'VRDE7',11.2,23.5,1.0
2023-02-02 04:15:00,0,1.0,-33.9667,151.2,4.0,b'2426206470                      ',b'VRDE7',11.2,23.6,1.0
2023-02-02 04:30:00,0,1.0,-33.9667,151.2,4.0,b'2426206471                      ',b'VRDE7',11.2,23.7,1.0
2023-02-02 04:45:00,0,1.0,-33.9667,151.2,4.0,b'2426206472                      ',b'VRDE7',11.2,23.6,1.0
2023-02-02 05:00:00,0,1.0,-33.9667,151.2,4.0,b'2426206473                      ',b'VRDE7',11.2,23.7,1.0
2023-02-02 05:15:00,0,1.0,-33.9667,151.2,4.0,b'2426206474                      ',b'VRDE7',11.2,23.8,1.0
2023-02-02 05:30:00,0,1.0,-33.9667,151.2,4.0,b'2426206475                      ',b'VRDE7',11.2,23.8,1.0
2023-02-02 05:45:00,0,1.0,-33.9667,151.2,4.0,b'2426206476                      ',b'VRDE7',11.2,23.7,1.0
2023-02-02 09:00:00,0,1.0,-33.96667,151.2,4.0,b'2426215113                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 09:15:00,0,1.0,-33.96667,151.2,4.0,b'2426215114                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 09:30:00,0,1.0,-33.96667,151.2,4.0,b'2426215112                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 09:45:00,0,1.0,-33.96667,151.2,4.0,b'2426215111                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 12:00:00,0,1.0,-33.96667,151.2,4.0,b'2426215115                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 12:15:00,0,1.0,-33.96667,151.2,4.0,b'2426215116                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 12:30:00,0,1.0,-33.96667,151.2,4.0,b'2426215117                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 12:45:00,0,1.0,-33.96667,151.2,4.0,b'2426215118                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 13:00:00,0,1.0,-33.96667,151.2,4.0,b'2426215119                      ',b'VRDE7',11.2,23.2,1.0
2023-02-02 13:15:00,0,1.0,-33.96667,151.2,4.0,b'2426215122                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 13:30:00,0,1.0,-33.96667,151.2,4.0,b'2426215121                      ',b'VRDE7',11.2,23.5,1.0
2023-02-02 13:45:00,0,1.0,-33.96667,151.2,4.0,b'2426215120                      ',b'VRDE7',11.2,23.6,1.0
2023-02-02 15:00:00,0,1.0,-33.96667,151.2,4.0,b'2426215125                      ',b'VRDE7',11.2,23.9,1.0
2023-02-02 15:15:00,0,1.0,-33.96667,151.2,4.0,b'2426215123                      ',b'VRDE7',11.2,23.9,1.0
2023-02-02 15:30:00,0,1.0,-33.96667,151.2,4.0,b'2426215126                      ',b'VRDE7',11.2,24.2,1.0
2023-02-02 15:45:00,0,1.0,-33.96667,151.2,4.0,b'2426215124                      ',b'VRDE7',11.2,24.5,1.0
2023-02-02 16:00:00,0,1.0,-33.96667,151.2,4.0,b'2426215130                      ',b'VRDE7',11.2,24.4,1.0
2023-02-02 16:15:00,0,1.0,-33.96667,151.2,4.0,b'2426215128                      ',b'VRDE7',11.2,24.4,1.0
2023-02-02 16:30:00,0,1.0,-33.96667,151.2,4.0,b'2426215127                      ',b'VRDE7',11.2,24.4,1.0
2023-02-02 16:45:00,0,1.0,-33.96667,151.2,4.0,b'2426215129                      ',b'VRDE7',11.2,24.1,1.0
2023-02-02 17:00:00,0,1.0,-33.96667,151.2,4.0,b'2426215131                      ',b'VRDE7',11.2,23.8,1.0
2023-02-02 17:15:00,0,1.0,-33.96667,151.2,4.0,b'2426215132                      ',b'VRDE7',11.2,23.7,1.0
2023-02-02 17:30:00,0,1.0,-33.96667,151.2,4.0,b'2426215133                      ',b'VRDE7',11.2,23.6,1.0
2023-02-02 17:45:00,0,1.0,-33.96667,151.2,4.0,b'2426215134                      ',b'VRDE7',11.2,23.8,1.0
2023-02-02 18:00:00,0,1.0,-33.96667,151.2,4.0,b'2426215136                      ',b'VRDE7',11.2,24.2,1.0
2023-02-02 18:15:00,0,1.0,-33.96667,151.2,4.0,b'2426215138                      ',b'VRDE7',11.2,24.3,1.0
2023-02-02 18:30:00,0,1.0,-33.96667,151.2,4.0,b'2426215137                      ',b'VRDE7',11.2,24.2,1.0
2023-02-02 18:45:00,0,1.0,-33.96667,151.2,4.0,b'2426215135                      ',b'VRDE7',11.2,23.5,1.0
2023-02-02 19:00:00,0,1.0,-33.96667,151.2,4.0,b'2426215141                      ',b'VRDE7',11.2,23.4,1.0
2023-02-02 19:15:00,0,1.0,-33.96667,151.2,4.0,b'2426215139                      ',b'VRDE7',11.2,23.7,1.0
2023-02-02 19:30:00,0,1.0,-34.0,151.21667,1.0,b'2426215140                      ',b'VRDE7',11.2,23.8,1.0
2023-02-02 19:45:00,0,1.0,-34.01667,151.25,1.0,b'2426215142                      ',b'VRDE7',11.2,23.0,1.0
2023-02-02 21:00:00,0,1.0,-33.81667,151.51666,1.0,b'2426215145                      ',b'VRDE7',11.2,23.8,1.0
2023-02-02 21:15:00,0,1.0,-33.76667,151.55,1.0,b'2426215146                      ',b'VRDE7',11.2,23.6,1.0
2023-02-02 21:30:00,0,1.0,-33.71667,151.6,1.0,b'2426215144                      ',b'VRDE7',11.2,23.4,1.0
2023-02-02 21:45:00,0,1.0,-33.66667,151.65,1.0,b'2426215143                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 22:00:00,0,1.0,-33.6167,151.6833,1.0,b'2431763184                      ',b'VRDE7',11.2,23.1,1.0
2023-02-02 22:15:00,0,1.0,-33.5667,151.7333,1.0,b'2431763185                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 22:30:00,0,1.0,-33.5167,151.7667,1.0,b'2431763186                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 22:45:00,0,1.0,-33.4667,151.8167,1.0,b'2431763187                      ',b'VRDE7',11.2,23.0,1.0
2023-02-02 23:00:00,0,1.0,-33.4,151.85,1.0,b'2431763188                      ',b'VRDE7',11.2,23.1,1.0
2023-02-02 23:15:00,0,1.0,-33.35,151.9,1.0,b'2431763189                      ',b'VRDE7',11.2,23.3,1.0
2023-02-02 23:30:00,0,1.0,-33.3167,151.95,1.0,b'2431763190                      ',b'VRDE7',11.2,23.4,1.0
2023-02-02 23:45:00,0,1.0,-33.2667,151.9833,1.0,b'2431763191                      ',b'VRDE7',11.2,23.3,1.0
2023-02-03 00:00:00,0,1.0,-33.2167,152.0167,1.0,b'2431763192                      ',b'VRDE7',11.2,23.4,1.0
2023-02-03 00:15:00,0,1.0,-33.1667,152.0667,1.0,b'2431763193                      ',b'VRDE7',11.2,23.5,1.0
2023-02-03 00:30:00,0,1.0,-33.1167,152.1,1.0,b'2431763194                      ',b'VRDE7',11.2,23.3,1.0
2023-02-03 00:45:00,0,1.0,-33.0667,152.15,1.0,b'2431763195                      ',b'VRDE7',11.2,23.5,1.0
2023-02-03 01:00:00,0,1.0,-33.0167,152.1833,1.0,b'2431763196                      ',b'VRDE7',11.2,23.8,1.0
2023-02-03 01:15:00,0,1.0,-32.9667,152.2167,1.0,b'2431763197                      ',b'VRDE7',11.2,23.8,1.0
2023-02-03 01:30:00,0,1.0,-32.9167,152.2667,1.0,b'2431763198                      ',b'VRDE7',11.2,23.9,1.0
2023-02-03 01:45:00,0,1.0,-32.8667,152.3,1.0,b'2431763199                      ',b'VRDE7',11.2,23.9,1.0
2023-02-03 02:00:00,0,1.0,-32.8167,152.35,1.0,b'2431763200                      ',b'VRDE7',11.2,23.9,1.0
2023-02-03 02:15:00,0,1.0,-32.7667,152.3833,1.0,b'2431763201                      ',b'VRDE7',11.2,23.9,1.0
2023-02-03 02:30:00,0,1.0,-32.7167,152.4167,1.0,b'2431763202                      ',b'VRDE7',11.2,23.8,1.0
2023-02-03 02:45:00,0,1.0,-32.6667,152.4667,1.0,b'2431763203                      ',b'VRDE7',11.2,23.8,1.0
2023-02-03 04:00:00,0,1.0,-32.4,152.65,1.0,b'2431763204                      ',b'VRDE7',11.2,23.7,1.0
2023-02-03 04:15:00,0,1.0,-32.35,152.6667,1.0,b'2431763205                      ',b'VRDE7',11.2,22.9,1.0
2023-02-03 04:30:00,0,1.0,-32.3,152.7,1.0,b'2431763206                      ',b'VRDE7',11.2,22.5,1.0
2023-02-03 04:45:00,0,1.0,-32.2333,152.7167,1.0,b'2431763207                      ',b'VRDE7',11.2,22.5,1.0
2023-02-03 05:00:00,0,1.0,-32.1833,152.75,1.0,b'2431763208                      ',b'VRDE7',11.2,22.6,1.0
2023-02-03 05:15:00,0,1.0,-32.1333,152.7667,1.0,b'2431763209                      ',b'VRDE7',11.2,23.0,1.0
2023-02-03 05:30:00,0,1.0,-32.0833,152.8,1.0,b'2431763210                      ',b'VRDE7',11.2,22.7,1.0
2023-02-03 05:45:00,0,1.0,-32.0333,152.8167,1.0,b'2431763211                      ',b'VRDE7',11.2,23.2,1.0
2023-02-03 06:00:00,0,1.0,-31.96667,152.85,1.0,b'2431766710                      ',b'VRDE7',11.2,23.8,1.0
2023-02-03 06:15:00,0,1.0,-31.91667,152.86667,1.0,b'2431766711                      ',b'VRDE7',11.2,24.1,1.0
2023-02-03 06:30:00,0,1.0,-31.86667,152.9,1.0,b'2431766712                      ',b'VRDE7',11.2,23.7,1.0
2023-02-03 06:45:00,0,1.0,-31.81667,152.91667,1.0,b'2431766709                      ',b'VRDE7',11.2,23.3,1.0
2023-02-03 07:00:00,0,1.0,-31.78333,152.93333,1.0,b'2431766714                      ',b'VRDE7',11.2,23.8,1.0
2023-02-03 07:15:00,0,1.0,-31.73333,152.95,1.0,b'2431766713                      ',b'VRDE7',11.2,24.3,1.0
2023-02-03 07:30:00,0,1.0,-31.68333,152.96667,1.0,b'2431766716                      ',b'VRDE7',11.2,24.0,1.0
2023-02-03 07:45:00,0,1.0,-31.63333,152.98334,1.0,b'2431766715                      ',b'VRDE7',11.2,24.6,1.0
2023-02-03 08:00:00,0,1.0,-31.58333,153.0,1.0,b'2431766720                      ',b'VRDE7',11.2,24.9,1.0
2023-02-03 08:15:00,0,1.0,-31.55,153.01666,1.0,b'2431766717                      ',b'VRDE7',11.2,25.1,1.0
2023-02-03 08:30:00,0,1.0,-31.5,153.01666,1.0,b'2431766718                      ',b'VRDE7',11.2,25.2,1.0
2023-02-03 08:45:00,0,1.0,-31.45,153.05,1.0,b'2431766719                      ',b'VRDE7',11.2,25.2,1.0
2023-02-03 09:00:00,0,1.0,-31.4,153.05,1.0,b'2431766723                      ',b'VRDE7',11.2,25.3,1.0
2023-02-03 09:15:00,0,1.0,-31.35,153.06667,1.0,b'2431766721                      ',b'VRDE7',11.2,25.3,1.0
2023-02-03 09:30:00,0,1.0,-31.3,153.08333,1.0,b'2431766722                      ',b'VRDE7',11.2,25.2,1.0
2023-02-03 09:45:00,0,1.0,-31.26667,153.1,1.0,b'2431766724                      ',b'VRDE7',11.2,25.1,1.0
2023-02-03 11:00:00,0,1.0,-31.05,153.15,1.0,b'2431766728                      ',b'VRDE7',11.2,25.5,1.0
2023-02-03 11:15:00,0,1.0,-31.0,153.16667,1.0,b'2431766726                      ',b'VRDE7',11.2,25.4,1.0
2023-02-03 11:30:00,0,1.0,-30.95,153.18333,1.0,b'2431766727                      ',b'VRDE7',11.2,25.5,1.0
2023-02-03 11:45:00,0,1.0,-30.91667,153.2,1.0,b'2431766725                      ',b'VRDE7',11.2,25.8,1.0
2023-02-03 12:00:00,0,1.0,-30.86667,153.2,1.0,b'2431766731                      ',b'VRDE7',11.2,26.2,1.0
2023-02-03 12:15:00,0,1.0,-30.81667,153.21667,1.0,b'2431766730                      ',b'VRDE7',11.2,26.2,1.0
2023-02-03 12:30:00,0,1.0,-30.76667,153.23334,1.0,b'2431766729                      ',b'VRDE7',11.2,26.3,1.0
2023-02-03 12:45:00,0,1.0,-30.73333,153.25,1.0,b'2431766732                      ',b'VRDE7',11.2,26.3,1.0
2023-02-03 13:00:00,0,1.0,-30.7,153.25,1.0,b'2431766733                      ',b'VRDE7',11.2,26.3,1.0
2023-02-03 13:15:00,0,1.0,-30.65,153.26666,1.0,b'2431766736                      ',b'VRDE7',11.2,26.5,1.0
2023-02-03 13:30:00,0,1.0,-30.6,153.26666,1.0,b'2431766734                      ',b'VRDE7',11.2,26.5,1.0
2023-02-03 13:45:00,0,1.0,-30.55,153.28333,1.0,b'2431766735                      ',b'VRDE7',11.2,26.2,1.0
2023-02-03 14:00:00,0,1.0,-30.51667,153.3,1.0,b'2431766738                      ',b'VRDE7',11.2,25.6,1.0
2023-02-03 14:15:00,0,1.0,-30.46667,153.31667,1.0,b'2431766739                      ',b'VRDE7',11.2,24.6,1.0
2023-02-03 14:30:00,0,1.0,-30.41667,153.31667,1.0,b'2431766740                      ',b'VRDE7',11.2,24.6,1.0
2023-02-03 14:45:00,0,1.0,-30.36667,153.35,1.0,b'2431766737                      ',b'VRDE7',11.2,24.6,1.0
2023-02-03 15:00:00,0,1.0,-30.3,153.36667,1.0,b'2431766742                      ',b'VRDE7',11.2,24.5,1.0
2023-02-03 15:15:00,0,1.0,-30.25,153.36667,1.0,b'2431766741                      ',b'VRDE7',11.2,24.5,1.0
2023-02-03 15:30:00,0,1.0,-30.2,153.4,1.0,b'2431766744                      ',b'VRDE7',11.2,24.6,1.0
2023-02-03 15:45:00,0,1.0,-30.13333,153.4,1.0,b'2431766743                      ',b'VRDE7',11.2,24.5,1.0
2023-02-03 17:00:00,0,1.0,-29.85,153.46667,1.0,b'2431766748                      ',b'VRDE7',11.2,23.5,1.0
2023-02-03 17:15:00,0,1.0,-29.8,153.48334,1.0,b'2431766746                      ',b'VRDE7',11.2,23.3,1.0
2023-02-03 17:30:00,0,1.0,-29.73333,153.5,1.0,b'2431766745                      ',b'VRDE7',11.2,23.0,1.0
2023-02-03 17:45:00,0,1.0,-29.68333,153.51666,1.0,b'2431766747                      ',b'VRDE7',11.2,22.7,1.0
2023-02-03 19:00:00,0,1.0,-29.4,153.56667,1.0,b'2431766752                      ',b'VRDE7',11.2,23.9,1.0
2023-02-03 19:15:00,0,1.0,-29.35,153.6,1.0,b'2431766750                      ',b'VRDE7',11.2,24.2,1.0
2023-02-03 19:30:00,0,1.0,-29.3,153.6,1.0,b'2431766751                      ',b'VRDE7',11.2,25.1,1.0
2023-02-03 19:45:00,0,1.0,-29.25,153.61667,1.0,b'2431766749                      ',b'VRDE7',11.2,25.8,1.0
2023-02-03 21:00:00,0,1.0,-28.98333,153.68333,1.0,b'2431766755                      ',b'VRDE7',11.2,27.0,1.0
2023-02-03 21:15:00,0,1.0,-28.93333,153.7,1.0,b'2431766756                      ',b'VRDE7',11.2,27.0,1.0
2023-02-03 21:30:00,0,1.0,-28.86667,153.71667,1.0,b'2431766753                      ',b'VRDE7',11.2,26.9,1.0
2023-02-03 21:45:00,0,1.0,-28.81667,153.71667,1.0,b'2431766754                      ',b'VRDE7',11.2,27.0,1.0
2023-02-03 23:00:00,0,1.0,-28.55,153.78333,1.0,b'2432031801                      ',b'VRDE7',11.2,27.0,1.0
2023-02-03 23:15:00,0,1.0,-28.5,153.8,1.0,b'2432031802                      ',b'VRDE7',11.2,27.0,1.0
2023-02-03 23:30:00,0,1.0,-28.45,153.81667,1.0,b'2432031803                      ',b'VRDE7',11.2,26.8,1.0
2023-02-03 23:45:00,0,1.0,-28.38333,153.81667,1.0,b'2432031804                      ',b'VRDE7',11.2,26.8,1.0
2023-02-04 01:00:00,0,1.0,-28.08333,153.81667,1.0,b'2432031806                      ',b'VRDE7',11.2,26.8,1.0
2023-02-04 01:15:00,0,1.0,-28.01667,153.81667,1.0,b'2432031807                      ',b'VRDE7',11.2,26.7,1.0
2023-02-04 01:30:00,0,1.0,-27.96667,153.81667,1.0,b'2432031808                      ',b'VRDE7',11.2,26.7,1.0
2023-02-04 01:45:00,0,1.0,-27.9,153.81667,1.0,b'2432031805                      ',b'VRDE7',11.2,26.7,1.0
2023-02-04 03:00:00,0,1.0,-27.6,153.8,1.0,b'2432031811                      ',b'VRDE7',11.2,26.9,1.0
2023-02-04 03:15:00,0,1.0,-27.53333,153.78333,1.0,b'2432031812                      ',b'VRDE7',11.2,26.9,1.0
2023-02-04 03:30:00,0,1.0,-27.46667,153.76666,1.0,b'2432031810                      ',b'VRDE7',11.2,27.0,1.0
2023-02-04 03:45:00,0,1.0,-27.41667,153.76666,1.0,b'2432031809                      ',b'VRDE7',11.2,26.9,1.0
2023-02-04 04:00:00,0,1.0,-27.36667,153.75,1.0,b'2432031816                      ',b'VRDE7',11.2,26.7,1.0
2023-02-04 04:15:00,0,1.0,-27.31667,153.73334,1.0,b'2432031813                      ',b'VRDE7',11.2,26.1,1.0
2023-02-04 04:30:00,0,1.0,-27.26667,153.71667,1.0,b'2432031814                      ',b'VRDE7',11.2,25.9,1.0
2023-02-04 04:45:00,0,1.0,-27.21667,153.7,1.0,b'2432031815                      ',b'VRDE7',11.2,25.7,1.0
2023-02-04 05:00:00,0,1.0,-27.16667,153.68333,1.0,b'2432031819                      ',b'VRDE7',11.2,25.9,1.0
2023-02-04 05:15:00,0,1.0,-27.1,153.66667,1.0,b'2432031818                      ',b'VRDE7',11.2,25.8,1.0
2023-02-04 05:30:00,0,1.0,-27.05,153.65,1.0,b'2432031820                      ',b'VRDE7',11.2,25.6,1.0
