TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-01 00:03:46,0,1.0,-47.66937,58.00015,1.0,b'2424561805                      ',b'FNIN',6.0,8.41,1.0,33.739,1.0,3.556,0.0,8.578,0.0
2023-02-01 00:06:04,0,1.0,-47.66932,57.99998,1.0,b'2424561806                      ',b'FNIN',6.0,8.416,1.0,33.739,1.0,3.556,0.0,8.575,0.0
2023-02-01 00:14:16,0,1.0,-47.66945,58.0006,1.0,b'2424561807                      ',b'FNIN',6.0,8.412,1.0,33.739,1.0,3.556,0.0,8.575,0.0
2023-02-01 00:16:16,0,1.0,-47.66947,58.00073,1.0,b'2424561808                      ',b'FNIN',6.0,8.414,1.0,33.739,1.0,3.556,0.0,8.575,0.0
2023-02-01 00:19:28,0,1.0,-47.66945,58.00058,1.0,b'2424561809                      ',b'FNIN',6.0,8.415,1.0,33.739,1.0,3.556,0.0,8.58,0.0
2023-02-01 00:27:28,0,1.0,-47.6664,58.00815,1.0,b'2424561810                      ',b'FNIN',6.0,8.401,1.0,33.739,1.0,3.555,0.0,8.57,0.0
2023-02-01 00:28:22,0,1.0,-47.66517,58.01052,1.0,b'2424561811                      ',b'FNIN',6.0,8.402,1.0,33.74,1.0,3.555,0.0,8.565,0.0
2023-02-01 00:34:46,0,1.0,-47.65302,58.03518,1.0,b'2424561812                      ',b'FNIN',6.0,8.423,1.0,33.739,1.0,3.556,0.0,8.581,0.0
2023-02-01 00:41:10,0,1.0,-47.63932,58.06532,1.0,b'2424561813                      ',b'FNIN',6.0,8.376,1.0,33.737,1.0,3.554,0.0,8.556,0.0
2023-02-01 00:44:28,0,1.0,-47.63265,58.08122,1.0,b'2424561814                      ',b'FNIN',6.0,8.283,1.0,33.74,1.0,3.548,0.0,8.489,0.0
2023-02-01 00:48:10,0,1.0,-47.62507,58.09925,1.0,b'2424561815                      ',b'FNIN',6.0,8.247,1.0,33.743,1.0,3.542,0.0,8.419,0.0
2023-02-01 00:59:16,0,1.0,-47.60322,58.15332,1.0,b'2424561816                      ',b'FNIN',6.0,8.25,1.0,33.74,1.0,3.542,0.0,8.421,0.0
2023-02-01 01:01:28,0,1.0,-47.59897,58.16398,1.0,b'2424561817                      ',b'FNIN',6.0,8.254,1.0,33.74,1.0,3.542,0.0,8.419,0.0
2023-02-01 01:07:58,0,1.0,-47.58545,58.19498,1.0,b'2424561818                      ',b'FNIN',6.0,8.244,1.0,33.741,1.0,3.54,0.0,8.395,0.0
2023-02-01 01:10:58,0,1.0,-47.57917,58.2091,1.0,b'2424561819                      ',b'FNIN',6.0,8.288,1.0,33.74,1.0,3.542,0.0,8.421,0.0
2023-02-01 01:13:10,0,1.0,-47.57457,58.21945,1.0,b'2424561820                      ',b'FNIN',6.0,8.346,1.0,33.737,1.0,3.547,0.0,8.479,0.0
2023-02-01 01:20:46,0,1.0,-47.55965,58.25512,1.0,b'2424561821                      ',b'FNIN',6.0,8.411,1.0,33.737,1.0,3.555,0.0,8.572,0.0
2023-02-01 01:24:58,0,1.0,-47.55133,58.27462,1.0,b'2424561822                      ',b'FNIN',6.0,8.423,1.0,33.737,1.0,3.556,0.0,8.587,0.0
2023-02-01 01:28:22,0,1.0,-47.54475,58.29033,1.0,b'2424561823                      ',b'FNIN',6.0,8.502,1.0,33.733,1.0,3.557,0.0,8.599,0.0
2023-02-01 01:34:46,0,1.0,-47.53275,58.3202,1.0,b'2424561824                      ',b'FNIN',6.0,8.862,1.0,33.716,1.0,3.591,0.0,8.992,0.0
2023-02-01 01:43:34,0,1.0,-47.51713,58.35965,1.0,b'2424561825                      ',b'FNIN',6.0,9.558,1.0,33.701,1.0,3.647,0.0,9.622,0.0
2023-02-01 01:46:46,0,1.0,-47.5111,58.37435,1.0,b'2424561826                      ',b'FNIN',6.0,9.535,1.0,33.708,1.0,3.655,0.0,9.704,0.0
2023-02-01 01:52:28,0,1.0,-47.50018,58.4012,1.0,b'2424561827                      ',b'FNIN',6.0,9.426,1.0,33.71,1.0,3.646,0.0,9.599,0.0
2023-02-01 01:55:22,0,1.0,-47.49482,58.41482,1.0,b'2424561828                      ',b'FNIN',6.0,9.364,1.0,33.714,1.0,3.642,0.0,9.548,0.0
2023-02-01 02:00:16,0,1.0,-47.48537,58.43772,1.0,b'2424561829                      ',b'FNIN',6.0,9.22,1.0,33.718,1.0,3.629,0.0,9.408,0.0
2023-02-01 02:05:10,0,1.0,-47.47588,58.46092,1.0,b'2424561830                      ',b'FNIN',6.0,9.055,1.0,33.723,1.0,3.617,0.0,9.262,0.0
