TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-01 00:02:09,0,1.0,7.8341,-52.46957,1.0,b'2424093240                      ',b'FMCY',3.5,27.258,1.0,36.334,1.0,5.772,0.0,27.634,0.0
2023-02-01 00:04:21,0,1.0,7.83437,-52.46958,1.0,b'2424093241                      ',b'FMCY',3.5,27.256,1.0,36.333,1.0,5.772,0.0,27.632,0.0
2023-02-01 00:05:45,0,1.0,7.83437,-52.46958,1.0,b'2424093242                      ',b'FMCY',3.5,27.255,1.0,36.333,1.0,5.772,0.0,27.627,0.0
2023-02-01 00:08:03,0,1.0,7.83417,-52.46967,1.0,b'2424093243                      ',b'FMCY',3.5,27.25,1.0,36.332,1.0,5.771,0.0,27.625,0.0
2023-02-01 00:11:21,0,1.0,7.8335,-52.46975,1.0,b'2424093244                      ',b'FMCY',3.5,27.244,1.0,36.333,1.0,5.771,0.0,27.619,0.0
2023-02-01 00:14:27,0,1.0,7.83402,-52.46883,1.0,b'2424093245                      ',b'FMCY',3.5,27.259,1.0,36.333,1.0,5.771,0.0,27.626,0.0
2023-02-01 00:15:03,0,1.0,7.8342,-52.46877,1.0,b'2424093246                      ',b'FMCY',3.5,27.257,1.0,36.333,1.0,5.772,0.0,27.627,0.0
2023-02-01 00:17:57,0,1.0,7.83612,-52.46813,1.0,b'2424093247                      ',b'FMCY',3.5,27.246,1.0,36.333,1.0,5.77,0.0,27.616,0.0
2023-02-01 00:19:39,0,1.0,7.83782,-52.46857,1.0,b'2424093248                      ',b'FMCY',3.5,27.264,1.0,36.334,1.0,5.772,0.0,27.627,0.0
2023-02-01 00:21:21,0,1.0,7.83925,-52.46983,1.0,b'2424093249                      ',b'FMCY',3.5,27.255,1.0,36.334,1.0,5.772,0.0,27.628,0.0
2023-02-01 00:25:45,0,1.0,7.84175,-52.47355,1.0,b'2424093250                      ',b'FMCY',3.5,27.237,1.0,36.337,1.0,5.771,0.0,27.615,0.0
2023-02-01 00:27:09,0,1.0,7.84252,-52.47453,1.0,b'2424093251                      ',b'FMCY',3.5,27.251,1.0,36.335,1.0,5.77,0.0,27.615,0.0
2023-02-01 00:29:33,0,1.0,7.84385,-52.47603,1.0,b'2424093252                      ',b'FMCY',3.5,27.246,1.0,36.335,1.0,5.771,0.0,27.619,0.0
2023-02-01 00:31:39,0,1.0,7.84505,-52.4773,1.0,b'2424093253                      ',b'FMCY',3.5,27.241,1.0,36.334,1.0,5.77,0.0,27.61,0.0
2023-02-01 00:33:39,0,1.0,7.84633,-52.47835,1.0,b'2424093254                      ',b'FMCY',3.5,27.252,1.0,36.336,1.0,5.771,0.0,27.615,0.0
2023-02-01 00:35:45,0,1.0,7.84772,-52.47932,1.0,b'2424093255                      ',b'FMCY',3.5,27.252,1.0,36.336,1.0,5.772,0.0,27.623,0.0
2023-02-01 00:37:09,0,1.0,7.84862,-52.47997,1.0,b'2424093256                      ',b'FMCY',3.5,27.249,1.0,36.338,1.0,5.772,0.0,27.621,0.0
2023-02-01 00:39:51,0,1.0,7.85043,-52.48113,1.0,b'2424093257                      ',b'FMCY',3.5,27.256,1.0,36.335,1.0,5.771,0.0,27.621,0.0
2023-02-01 00:42:27,0,1.0,7.85223,-52.48227,1.0,b'2424093258                      ',b'FMCY',3.5,27.249,1.0,36.335,1.0,5.772,0.0,27.624,0.0
2023-02-01 00:44:15,0,1.0,7.85345,-52.48303,1.0,b'2424093259                      ',b'FMCY',3.5,27.243,1.0,36.337,1.0,5.771,0.0,27.619,0.0
2023-02-01 00:46:27,0,1.0,7.85497,-52.48393,1.0,b'2424093260                      ',b'FMCY',3.5,27.245,1.0,36.334,1.0,5.77,0.0,27.615,0.0
2023-02-01 00:48:21,0,1.0,7.85628,-52.48468,1.0,b'2424093261                      ',b'FMCY',3.5,27.241,1.0,36.333,1.0,5.77,0.0,27.613,0.0
2023-02-01 00:49:51,0,1.0,7.8573,-52.48537,1.0,b'2424093262                      ',b'FMCY',3.5,27.246,1.0,36.335,1.0,5.771,0.0,27.617,0.0
2023-02-01 00:53:09,0,1.0,7.85952,-52.4869,1.0,b'2424093263                      ',b'FMCY',3.5,27.26,1.0,36.339,1.0,5.772,0.0,27.625,0.0
2023-02-01 00:56:21,0,1.0,7.8617,-52.48832,1.0,b'2424093264                      ',b'FMCY',3.5,27.247,1.0,36.336,1.0,5.772,0.0,27.623,0.0
2023-02-01 00:58:33,0,1.0,7.86325,-52.48928,1.0,b'2424093265                      ',b'FMCY',3.5,27.251,1.0,36.335,1.0,5.771,0.0,27.619,0.0
2023-02-01 00:59:51,0,1.0,7.86412,-52.48987,1.0,b'2424093266                      ',b'FMCY',3.5,27.243,1.0,36.336,1.0,5.771,0.0,27.619,0.0
2023-02-01 01:01:33,0,1.0,7.86515,-52.49067,1.0,b'2424093267                      ',b'FMCY',3.5,27.246,1.0,36.336,1.0,5.771,0.0,27.615,0.0
2023-02-01 01:04:21,0,1.0,7.86675,-52.49192,1.0,b'2424093268                      ',b'FMCY',3.5,27.231,1.0,36.335,1.0,5.77,0.0,27.609,0.0
2023-02-01 01:05:27,0,1.0,7.86735,-52.49242,1.0,b'2424093269                      ',b'FMCY',3.5,27.229,1.0,36.335,1.0,5.769,0.0,27.604,0.0
2023-02-01 01:07:39,0,1.0,7.86855,-52.49345,1.0,b'2424093270                      ',b'FMCY',3.5,27.243,1.0,36.334,1.0,5.77,0.0,27.61,0.0
2023-02-01 01:09:15,0,1.0,7.86945,-52.4942,1.0,b'2424093271                      ',b'FMCY',3.5,27.236,1.0,36.335,1.0,5.77,0.0,27.611,0.0
2023-02-01 01:11:51,0,1.0,7.87107,-52.49533,1.0,b'2424093272                      ',b'FMCY',3.5,27.24,1.0,36.339,1.0,5.77,0.0,27.607,0.0
2023-02-01 01:13:51,0,1.0,7.87225,-52.49613,1.0,b'2424093273                      ',b'FMCY',3.5,27.245,1.0,36.336,1.0,5.771,0.0,27.614,0.0
2023-02-01 01:15:39,0,1.0,7.87255,-52.49573,1.0,b'2424093274                      ',b'FMCY',3.5,27.246,1.0,36.336,1.0,5.77,0.0,27.614,0.0
2023-02-01 01:17:33,0,1.0,7.87248,-52.49405,1.0,b'2424093275                      ',b'FMCY',3.5,27.244,1.0,36.335,1.0,5.77,0.0,27.612,0.0
2023-02-01 01:19:15,0,1.0,7.87245,-52.49243,1.0,b'2424093276                      ',b'FMCY',3.5,27.234,1.0,36.335,1.0,5.769,0.0,27.606,0.0
2023-02-01 01:24:45,0,1.0,7.86948,-52.49013,1.0,b'2424093277                      ',b'FMCY',3.5,27.224,1.0,36.334,1.0,5.769,0.0,27.601,0.0
2023-02-01 01:27:33,0,1.0,7.86823,-52.48948,1.0,b'2424093278                      ',b'FMCY',3.5,27.237,1.0,36.334,1.0,5.768,0.0,27.596,0.0
2023-02-01 01:29:21,0,1.0,7.86735,-52.4887,1.0,b'2424093279                      ',b'FMCY',3.5,27.225,1.0,36.334,1.0,5.768,0.0,27.594,0.0
2023-02-01 01:31:03,0,1.0,7.86647,-52.48783,1.0,b'2424093280                      ',b'FMCY',3.5,27.23,1.0,36.334,1.0,5.768,0.0,27.597,0.0
2023-02-01 01:33:33,0,1.0,7.8652,-52.48647,1.0,b'2424093281                      ',b'FMCY',3.5,27.235,1.0,36.334,1.0,5.769,0.0,27.601,0.0
2023-02-01 01:35:57,0,1.0,7.86403,-52.4851,1.0,b'2424093282                      ',b'FMCY',3.5,27.233,1.0,36.334,1.0,5.769,0.0,27.602,0.0
2023-02-01 01:40:33,0,1.0,7.86163,-52.48242,1.0,b'2424093283                      ',b'FMCY',3.5,27.234,1.0,36.334,1.0,5.769,0.0,27.6,0.0
2023-02-01 01:42:03,0,1.0,7.86073,-52.48158,1.0,b'2424093284                      ',b'FMCY',3.5,27.227,1.0,36.334,1.0,5.769,0.0,27.601,0.0
2023-02-01 01:44:27,0,1.0,7.85922,-52.4805,1.0,b'2424093285                      ',b'FMCY',3.5,27.225,1.0,36.334,1.0,5.768,0.0,27.593,0.0
2023-02-01 01:45:57,0,1.0,7.85837,-52.48002,1.0,b'2424093286                      ',b'FMCY',3.5,27.235,1.0,36.333,1.0,5.769,0.0,27.6,0.0
2023-02-01 01:48:27,0,1.0,7.8571,-52.47955,1.0,b'2424093287                      ',b'FMCY',3.5,27.234,1.0,36.334,1.0,5.768,0.0,27.598,0.0
2023-02-01 01:49:45,0,1.0,7.85642,-52.4793,1.0,b'2424093288                      ',b'FMCY',3.5,27.231,1.0,36.334,1.0,5.769,0.0,27.607,0.0
2023-02-01 01:53:51,0,1.0,7.85397,-52.47803,1.0,b'2424093289                      ',b'FMCY',3.5,27.22,1.0,36.333,1.0,5.768,0.0,27.595,0.0
2023-02-01 01:55:45,0,1.0,7.85272,-52.4773,1.0,b'2424093290                      ',b'FMCY',3.5,27.218,1.0,36.333,1.0,5.767,0.0,27.585,0.0
2023-02-01 01:57:03,0,1.0,7.85183,-52.47672,1.0,b'2424093291                      ',b'FMCY',3.5,27.23,1.0,36.333,1.0,5.767,0.0,27.585,0.0
2023-02-01 02:00:15,0,1.0,7.84962,-52.47522,1.0,b'2424093292                      ',b'FMCY',3.5,27.217,1.0,36.333,1.0,5.767,0.0,27.588,0.0
2023-02-01 02:04:21,0,1.0,7.8468,-52.47328,1.0,b'2424093293                      ',b'FMCY',3.5,27.221,1.0,36.334,1.0,5.768,0.0,27.592,0.0
2023-02-01 02:05:27,0,1.0,7.84605,-52.47277,1.0,b'2424093294                      ',b'FMCY',3.5,27.212,1.0,36.334,1.0,5.768,0.0,27.593,0.0
2023-02-01 02:07:45,0,1.0,7.84445,-52.4716,1.0,b'2424093295                      ',b'FMCY',3.5,27.222,1.0,36.333,1.0,5.767,0.0,27.585,0.0
2023-02-01 02:09:27,0,1.0,7.84328,-52.47073,1.0,b'2424093296                      ',b'FMCY',3.5,27.207,1.0,36.333,1.0,5.766,0.0,27.578,0.0
2023-02-01 02:11:33,0,1.0,7.8418,-52.4697,1.0,b'2424093297                      ',b'FMCY',3.5,27.21,1.0,36.333,1.0,5.766,0.0,27.577,0.0
2023-02-01 02:13:21,0,1.0,7.84053,-52.46888,1.0,b'2424093298                      ',b'FMCY',3.5,27.214,1.0,36.332,1.0,5.766,0.0,27.582,0.0
2023-02-01 02:15:45,0,1.0,7.83883,-52.46778,1.0,b'2424093299                      ',b'FMCY',3.5,27.215,1.0,36.332,1.0,5.766,0.0,27.582,0.0
2023-02-01 02:16:57,0,1.0,7.838,-52.46725,1.0,b'2424093300                      ',b'FMCY',3.5,27.218,1.0,36.332,1.0,5.767,0.0,27.586,0.0
2023-02-01 02:19:45,0,1.0,7.83692,-52.46582,1.0,b'2424093301                      ',b'FMCY',3.5,27.214,1.0,36.331,1.0,5.766,0.0,27.584,0.0
2023-02-01 02:21:39,0,1.0,7.83753,-52.46532,1.0,b'2424093302                      ',b'FMCY',3.5,27.226,1.0,36.329,1.0,5.766,0.0,27.583,0.0
2023-02-01 02:24:27,0,1.0,7.84045,-52.46547,1.0,b'2424093303                      ',b'FMCY',3.5,27.229,1.0,36.331,1.0,5.767,0.0,27.589,0.0
2023-02-01 02:26:39,0,1.0,7.84308,-52.4654,1.0,b'2424093304                      ',b'FMCY',3.5,27.222,1.0,36.332,1.0,5.768,0.0,27.6,0.0
2023-02-01 02:28:03,0,1.0,7.84452,-52.46575,1.0,b'2424093305                      ',b'FMCY',3.5,27.217,1.0,36.332,1.0,5.767,0.0,27.587,0.0
2023-02-01 02:30:15,0,1.0,7.84615,-52.46712,1.0,b'2424093306                      ',b'FMCY',3.5,27.212,1.0,36.332,1.0,5.767,0.0,27.591,0.0
2023-02-01 02:31:09,0,1.0,7.84665,-52.46773,1.0,b'2424093307                      ',b'FMCY',3.5,27.207,1.0,36.335,1.0,5.767,0.0,27.58,0.0
2023-02-01 02:34:39,0,1.0,7.84805,-52.46992,1.0,b'2424093308                      ',b'FMCY',3.5,27.22,1.0,36.333,1.0,5.766,0.0,27.578,0.0
2023-02-01 02:35:09,0,1.0,7.8482,-52.47018,1.0,b'2424093309                      ',b'FMCY',3.5,27.226,1.0,36.333,1.0,5.767,0.0,27.583,0.0
2023-02-01 02:38:27,0,1.0,7.84928,-52.47168,1.0,b'2424093310                      ',b'FMCY',3.5,27.228,1.0,36.333,1.0,5.766,0.0,27.581,0.0
2023-02-01 02:40:03,0,1.0,7.84992,-52.47225,1.0,b'2424093311                      ',b'FMCY',3.5,27.217,1.0,36.333,1.0,5.768,0.0,27.595,0.0
2023-02-01 02:41:27,0,1.0,7.85053,-52.47267,1.0,b'2424093312                      ',b'FMCY',3.5,27.216,1.0,36.333,1.0,5.766,0.0,27.578,0.0
2023-02-01 02:43:09,0,1.0,7.8515,-52.47298,1.0,b'2424093313                      ',b'FMCY',3.5,27.214,1.0,36.334,1.0,5.766,0.0,27.573,0.0
2023-02-01 02:46:21,0,1.0,7.85373,-52.47312,1.0,b'2424093314                      ',b'FMCY',3.5,27.212,1.0,36.333,1.0,5.766,0.0,27.578,0.0
2023-02-01 02:47:03,0,1.0,7.85422,-52.47305,1.0,b'2424093315                      ',b'FMCY',3.5,27.22,1.0,36.333,1.0,5.766,0.0,27.576,0.0
2023-02-01 02:50:03,0,1.0,7.8566,-52.4737,1.0,b'2424093316                      ',b'FMCY',3.5,27.223,1.0,36.332,1.0,5.766,0.0,27.577,0.0
2023-02-01 02:51:57,0,1.0,7.85813,-52.47453,1.0,b'2424093317                      ',b'FMCY',3.5,27.222,1.0,36.332,1.0,5.766,0.0,27.58,0.0
2023-02-01 02:53:21,0,1.0,7.85927,-52.47523,1.0,b'2424093318                      ',b'FMCY',3.5,27.209,1.0,36.333,1.0,5.767,0.0,27.583,0.0
2023-02-01 02:55:51,0,1.0,7.86113,-52.47642,1.0,b'2424093319                      ',b'FMCY',3.5,27.201,1.0,36.334,1.0,5.766,0.0,27.573,0.0
2023-02-01 02:59:03,0,1.0,7.86337,-52.478,1.0,b'2424093320                      ',b'FMCY',3.5,27.22,1.0,36.337,1.0,5.766,0.0,27.571,0.0
2023-02-01 03:01:21,0,1.0,7.8649,-52.4793,1.0,b'2424093321                      ',b'FMCY',3.5,27.208,1.0,36.335,1.0,5.767,0.0,27.579,0.0
2023-02-01 03:03:45,0,1.0,7.86648,-52.48062,1.0,b'2424093322                      ',b'FMCY',3.5,27.218,1.0,36.336,1.0,5.766,0.0,27.574,0.0
2023-02-01 03:05:33,0,1.0,7.86773,-52.48157,1.0,b'2424093323                      ',b'FMCY',3.5,27.212,1.0,36.337,1.0,5.767,0.0,27.583,0.0
2023-02-01 03:10:21,0,1.0,7.87072,-52.48407,1.0,b'2424093324                      ',b'FMCY',3.5,27.212,1.0,36.335,1.0,5.766,0.0,27.574,0.0
2023-02-01 03:13:51,0,1.0,7.87285,-52.48592,1.0,b'2424093325                      ',b'FMCY',3.5,27.201,1.0,36.334,1.0,5.765,0.0,27.563,0.0
2023-02-01 03:15:57,0,1.0,7.87417,-52.487,1.0,b'2424093326                      ',b'FMCY',3.5,27.196,1.0,36.335,1.0,5.766,0.0,27.571,0.0
2023-02-01 03:17:15,0,1.0,7.87497,-52.4877,1.0,b'2424093327                      ',b'FMCY',3.5,27.198,1.0,36.334,1.0,5.765,0.0,27.566,0.0
2023-02-01 03:19:21,0,1.0,7.87612,-52.48838,1.0,b'2424093328                      ',b'FMCY',3.5,27.204,1.0,36.333,1.0,5.764,0.0,27.562,0.0
2023-02-01 03:22:27,0,1.0,7.8764,-52.4868,1.0,b'2424093329                      ',b'FMCY',3.5,27.202,1.0,36.333,1.0,5.764,0.0,27.561,0.0
2023-02-01 03:23:21,0,1.0,7.87642,-52.486,1.0,b'2424093330                      ',b'FMCY',3.5,27.2,1.0,36.333,1.0,5.765,0.0,27.564,0.0
2023-02-01 03:26:33,0,1.0,7.87605,-52.48335,1.0,b'2424093331                      ',b'FMCY',3.5,27.201,1.0,36.332,1.0,5.764,0.0,27.56,0.0
2023-02-01 03:27:03,0,1.0,7.87587,-52.48307,1.0,b'2424093332                      ',b'FMCY',3.5,27.197,1.0,36.332,1.0,5.764,0.0,27.558,0.0
2023-02-01 03:30:33,0,1.0,7.87403,-52.48182,1.0,b'2424093333                      ',b'FMCY',3.5,27.209,1.0,36.332,1.0,5.764,0.0,27.559,0.0
2023-02-01 03:32:15,0,1.0,7.87305,-52.48143,1.0,b'2424093334                      ',b'FMCY',3.5,27.199,1.0,36.332,1.0,5.764,0.0,27.562,0.0
2023-02-01 03:34:27,0,1.0,7.87208,-52.48073,1.0,b'2424093335                      ',b'FMCY',3.5,27.198,1.0,36.332,1.0,5.764,0.0,27.562,0.0
2023-02-01 03:36:09,0,1.0,7.8714,-52.4802,1.0,b'2424093336                      ',b'FMCY',3.5,27.198,1.0,36.332,1.0,5.765,0.0,27.567,0.0
2023-02-01 03:39:39,0,1.0,7.87002,-52.47897,1.0,b'2424093337                      ',b'FMCY',3.5,27.193,1.0,36.332,1.0,5.764,0.0,27.558,0.0
