TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC
2025-04-01 10:00:00,0,1.0,33.9,124.1,1.0,b'3386585269                      ',b'3E5049',0.0,19.0,1.0
2025-04-01 15:00:00,0,1.0,33.0,125.1,1.0,b'3386618113                      ',b'3E5049',0.0,20.0,1.0
2025-04-01 18:00:00,0,1.0,32.6,125.7,1.0,b'3386644652                      ',b'3E5049',0.0,15.0,4.0
2025-04-01 21:00:00,0,1.0,32.2,126.4,1.0,b'3386644653                      ',b'3E5049',0.0,15.0,1.0
2025-04-02 03:00:00,0,1.0,31.2,127.7,1.0,b'3386895514                      ',b'3E5049',0.0,21.0,1.0
2025-04-02 15:00:00,0,1.0,30.0,130.8,1.0,b'3387088481                      ',b'3E5049',0.0,22.0,1.0
2025-04-02 18:00:00,0,1.0,30.4,131.8,1.0,b'3387115589                      ',b'3E5049',0.0,10.0,4.0
2025-04-02 21:00:00,0,1.0,30.7,132.5,1.0,b'3387115590                      ',b'3E5049',0.0,19.0,1.0
2025-04-03 02:00:00,0,1.0,31.3,134.0,1.0,b'3387297859                      ',b'3E5049',0.0,22.0,1.0
2025-04-03 11:00:00,0,1.0,32.1,136.2,1.0,b'3387442519                      ',b'3E5049',0.0,18.0,1.0
2025-04-03 13:00:00,0,1.0,32.4,136.9,1.0,b'3387478748                      ',b'3E5049',0.0,24.0,1.0
2025-04-03 21:00:00,0,1.0,33.2,138.9,1.0,b'3387506848                      ',b'3E5049',0.0,19.0,1.0
2025-04-04 09:00:00,0,1.0,34.5,142.2,1.0,b'3387741164                      ',b'3E5049',0.0,17.0,1.0
2025-04-04 13:00:00,0,1.0,34.9,143.2,1.0,b'3387822532                      ',b'3E5049',0.0,19.0,1.0
2025-04-04 15:00:00,0,1.0,35.1,143.7,1.0,b'3387860456                      ',b'3E5049',0.0,21.0,1.0
2025-04-04 18:00:00,0,1.0,35.4,144.6,1.0,b'3387887275                      ',b'3E5049',0.0,17.0,1.0
2025-04-04 23:00:00,0,1.0,35.9,146.0,1.0,b'3387919290                      ',b'3E5049',0.0,14.0,1.0
2025-04-05 03:00:00,0,1.0,36.2,146.8,1.0,b'3388068877                      ',b'3E5049',0.0,14.0,1.0
2025-04-05 12:00:00,0,1.0,37.2,149.6,1.0,b'3388347755                      ',b'3E5049',0.0,13.0,1.0
2025-04-05 15:00:00,0,1.0,37.4,150.4,1.0,b'3388376070                      ',b'3E5049',0.0,12.0,1.0
2025-04-05 20:00:00,0,1.0,34.9,151.8,4.0,b'3388402545                      ',b'3E5049',0.0,12.0,1.0
2025-04-05 21:00:00,0,1.0,34.9,152.1,1.0,b'3388402546                      ',b'3E5049',0.0,12.0,1.0
2025-04-08 03:00:00,0,1.0,41.2,167.6,1.0,b'3389510285                      ',b'3E5049',0.0,12.0,1.0
2025-04-08 07:00:00,0,1.0,41.3,168.6,1.0,b'3389551601                      ',b'3E5049',0.0,12.0,1.0
2025-04-08 13:00:00,0,1.0,41.6,170.8,1.0,b'3389674437                      ',b'3E5049',0.0,11.0,1.0
2025-04-08 20:00:00,0,1.0,41.7,172.4,1.0,b'3389700780                      ',b'3E5049',0.0,11.0,1.0
2025-04-09 03:00:00,0,1.0,41.9,174.5,1.0,b'3389885054                      ',b'3E5049',0.0,13.0,1.0
2025-04-09 06:00:00,0,1.0,42.0,175.5,1.0,b'3389928268                      ',b'3E5049',0.0,12.0,1.0
2025-04-09 21:00:00,0,1.0,42.2,-179.7,1.0,b'3390068691                      ',b'3E5049',0.0,16.0,1.0
2025-04-10 12:00:00,0,1.0,42.2,-175.0,1.0,b'3390352531                      ',b'3E5049',0.0,14.0,1.0
2025-04-10 18:00:00,0,1.0,42.1,173.1,4.0,b'3390419854                      ',b'3E5049',0.0,14.0,1.0
2025-04-10 19:00:00,0,1.0,42.1,172.7,1.0,b'3390419855                      ',b'3E5049',0.0,14.0,1.0
2025-04-10 20:00:00,0,1.0,42.1,172.4,1.0,b'3390419856                      ',b'3E5049',0.0,14.0,1.0
2025-04-10 21:00:00,0,1.0,42.1,-172.1,4.0,b'3390451159                      ',b'3E5049',0.0,17.0,1.0
2025-04-11 07:00:00,0,1.0,41.9,169.3,4.0,b'3390654177                      ',b'3E5049',0.0,13.0,1.0
2025-04-11 10:00:00,0,1.0,41.8,168.0,1.0,b'3390747428                      ',b'3E5049',0.0,16.0,4.0
2025-04-11 12:00:00,0,1.0,41.8,167.7,1.0,b'3390747429                      ',b'3E5049',0.0,12.0,1.0
2025-04-12 00:00:00,0,1.0,41.4,-164.0,4.0,b'3390987541                      ',b'3E5049',0.0,12.0,1.0
2025-04-12 06:00:00,0,1.0,41.1,-164.7,1.0,b'3391240136                      ',b'3E5049',0.0,12.0,1.0
2025-04-12 20:00:00,0,1.0,40.5,-157.7,1.0,b'3391583865                      ',b'3E5049',0.0,12.0,1.0
2025-04-13 06:00:00,0,1.0,40.0,-154.7,1.0,b'3391762244                      ',b'3E5049',0.0,13.0,1.0
2025-04-13 07:00:00,0,1.0,39.9,-154.4,1.0,b'3391804662                      ',b'3E5049',0.0,13.0,1.0
2025-04-13 10:00:00,0,1.0,39.7,-153.5,1.0,b'3391804663                      ',b'3E5049',0.0,13.0,1.0
2025-04-13 16:00:00,0,1.0,39.3,-151.6,1.0,b'3391911798                      ',b'3E5049',0.0,13.0,1.0
2025-04-14 00:00:00,0,1.0,3.7,-149.3,4.0,b'3392107764                      ',b'3E5049',0.0,14.0,4.0
2025-04-14 06:00:00,0,1.0,38.3,-147.8,4.0,b'3392107765                      ',b'3E5049',0.0,14.0,1.0
2025-04-14 07:00:00,0,1.0,38.2,-147.4,1.0,b'3392154211                      ',b'3E5049',0.0,14.0,1.0
2025-04-15 03:00:00,0,1.0,36.5,-141.9,1.0,b'3392686175                      ',b'3E5049',0.0,20.0,4.0
2025-04-15 04:00:00,0,1.0,36.4,-141.6,1.0,b'3392686176                      ',b'3E5049',0.0,20.0,1.0
2025-04-15 19:00:00,0,1.0,35.0,-137.8,1.0,b'3392881559                      ',b'3E5049',0.0,16.0,1.0
2025-04-16 21:00:00,0,1.0,32.4,-131.7,1.0,b'3393252558                      ',b'3E5049',0.0,18.0,1.0
2025-04-17 04:00:00,0,1.0,31.6,-130.0,1.0,b'3393433001                      ',b'3E5049',0.0,17.0,1.0
2025-04-17 16:00:00,0,1.0,30.3,-127.3,1.0,b'3393589728                      ',b'3E5049',0.0,20.0,1.0
2025-04-17 20:00:00,0,1.0,29.7,-126.3,1.0,b'3393615603                      ',b'3E5049',0.0,18.0,1.0
2025-04-18 03:00:00,0,1.0,28.9,-124.7,1.0,b'3393799032                      ',b'3E5049',0.0,21.0,1.0
2025-04-18 18:00:00,0,1.0,27.1,-121.6,1.0,b'3393945619                      ',b'3E5049',0.0,17.0,1.0
2025-04-20 19:00:00,0,1.0,20.4,-111.1,1.0,b'3394759108                      ',b'3E5049',0.0,22.0,4.0
2025-04-20 21:00:00,0,1.0,20.1,-110.7,1.0,b'3394759109                      ',b'3E5049',0.0,21.0,1.0
2025-04-21 06:00:00,0,1.0,18.9,-108.9,1.0,b'3394938079                      ',b'3E5049',0.0,22.0,1.0
2025-04-22 18:00:00,0,1.0,14.6,-101.4,1.0,b'3395665003                      ',b'3E5049',0.0,30.0,1.0
2025-04-23 05:00:00,0,1.0,13.5,-99.0,1.0,b'3395872423                      ',b'3E5049',0.0,30.0,1.0
2025-04-23 11:00:00,0,1.0,12.8,-97.7,1.0,b'3395997448                      ',b'3E5049',0.0,26.0,4.0
2025-04-23 12:00:00,0,1.0,12.8,-97.5,1.0,b'3395997449                      ',b'3E5049',0.0,26.0,1.0
2025-04-23 13:00:00,0,1.0,12.7,-97.3,1.0,b'3395997450                      ',b'3E5049',0.0,26.0,1.0
2025-04-23 14:00:00,0,1.0,12.6,-97.1,1.0,b'3395997451                      ',b'3E5049',0.0,26.0,1.0
2025-04-23 18:00:00,0,1.0,12.2,-96.2,1.0,b'3396033989                      ',b'3E5049',0.0,31.0,1.0
2025-04-29 06:00:00,0,1.0,9.4,-79.9,1.0,b'3398387491                      ',b'3E5049',0.0,29.0,1.0
2025-04-30 21:00:00,0,1.0,9.4,-79.9,1.0,b'3399085607                      ',b'3E5049',0.0,29.0,1.0
