TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC
2025-04-01 03:00:00,0,1.0,27.0,131.2,1.0,b'3386463531                      ',b'3E2422',0.0,21.0,1.0
2025-04-02 03:00:00,0,1.0,22.7,133.7,1.0,b'3386895593                      ',b'3E2422',0.0,25.0,1.0
2025-04-03 03:00:00,0,1.0,17.9,135.8,1.0,b'3387297953                      ',b'3E2422',0.0,29.0,1.0
2025-04-04 03:00:00,0,1.0,13.6,137.6,1.0,b'3387699384                      ',b'3E2422',0.0,29.0,1.0
2025-04-05 03:00:00,0,1.0,9.3,139.5,1.0,b'3388068949                      ',b'3E2422',0.0,30.0,1.0
2025-04-06 03:00:00,0,1.0,5.1,141.7,1.0,b'3388582657                      ',b'3E2422',0.0,30.0,1.0
2025-04-07 03:00:00,0,1.0,0.6,144.1,1.0,b'3388956218                      ',b'3E2422',0.0,30.0,1.0
2025-04-08 03:00:00,0,1.0,-3.4,146.3,1.0,b'3389510366                      ',b'3E2422',0.0,31.0,1.0
2025-04-10 03:00:00,0,1.0,11.5,152.1,1.0,b'3390194884                      ',b'3E2422',0.0,31.0,1.0
2025-04-11 03:00:00,0,1.0,-16.1,153.0,4.0,b'3390610533                      ',b'3E2422',0.0,30.0,1.0
