TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC
2025-04-01 04:00:00,0,1.0,-8.2,65.8,1.0,b'3386463529                      ',b'3E4046',0.0,31.0,1.0
2025-04-02 06:00:00,0,1.0,-13.9,60.3,1.0,b'3386895591                      ',b'3E4046',0.0,31.0,1.0
2025-04-04 10:00:00,0,1.0,-24.2,49.1,1.0,b'3387741187                      ',b'3E4046',0.0,28.0,1.0
2025-04-04 17:00:00,0,1.0,-25.5,47.6,1.0,b'3387860477                      ',b'3E4046',0.0,28.0,1.0
2025-04-05 11:00:00,0,1.0,-27.8,42.6,1.0,b'3388264259                      ',b'3E4046',0.0,28.0,1.0
2025-04-06 05:00:00,0,1.0,-30.4,37.1,1.0,b'3388582655                      ',b'3E4046',0.0,26.0,1.0
2025-04-06 11:00:00,0,1.0,-31.0,35.5,1.0,b'3388696899                      ',b'3E4046',0.0,26.0,1.0
2025-04-06 20:00:00,0,1.0,-32.0,32.8,1.0,b'3388757377                      ',b'3E4046',0.0,25.0,1.0
2025-04-07 08:00:00,0,1.0,-33.2,29.3,1.0,b'3388998595                      ',b'3E4046',0.0,27.0,1.0
2025-04-08 08:00:00,0,1.0,-34.8,21.3,1.0,b'3389551638                      ',b'3E4046',0.0,19.0,1.0
2025-04-08 21:00:00,0,1.0,-33.8,17.4,1.0,b'3389700807                      ',b'3E4046',0.0,19.0,1.0
2025-04-09 07:00:00,0,1.0,31.8,15.3,4.0,b'3389928291                      ',b'3E4046',0.0,21.0,1.0
2025-04-09 19:00:00,0,1.0,-29.3,12.8,4.0,b'3390068702                      ',b'3E4046',0.0,23.0,1.0
2025-04-10 07:00:00,0,1.0,-26.6,10.2,1.0,b'3390267118                      ',b'3E4046',0.0,22.0,1.0
2025-04-10 13:00:00,0,1.0,-25.2,9.0,1.0,b'3390352543                      ',b'3E4046',0.0,23.0,1.0
2025-04-10 19:00:00,0,1.0,-23.9,7.9,1.0,b'3390419870                      ',b'3E4046',0.0,23.0,1.0
2025-04-11 08:00:00,0,1.0,-20.9,5.4,1.0,b'3390654206                      ',b'3E4046',0.0,24.0,1.0
2025-04-11 12:00:00,0,1.0,-20.1,4.7,1.0,b'3390747458                      ',b'3E4046',0.0,24.0,1.0
2025-04-11 20:00:00,0,1.0,-18.3,3.3,1.0,b'3390807017                      ',b'3E4046',0.0,25.0,1.0
2025-04-12 06:00:00,0,1.0,-15.9,1.4,1.0,b'3390987608                      ',b'3E4046',0.0,25.0,1.0
2025-04-12 12:00:00,0,1.0,-14.6,0.4,1.0,b'3391518442                      ',b'3E4046',0.0,26.0,1.0
2025-04-12 19:00:00,0,1.0,-12.9,-0.7,1.0,b'3391583882                      ',b'3E4046',0.0,27.0,1.0
2025-04-13 08:00:00,0,1.0,-9.9,-2.8,1.0,b'3391804696                      ',b'3E4046',0.0,28.0,1.0
2025-04-13 13:00:00,0,1.0,-8.7,-3.7,1.0,b'3391881091                      ',b'3E4046',0.0,29.0,1.0
2025-04-13 21:00:00,0,1.0,-6.7,-5.1,1.0,b'3391936035                      ',b'3E4046',0.0,30.0,1.0
2025-04-14 12:00:00,0,1.0,-3.2,-7.5,1.0,b'3392263354                      ',b'3E4046',0.0,30.0,1.0
2025-04-14 20:00:00,0,1.0,-1.3,-8.9,1.0,b'3392498073                      ',b'3E4046',0.0,30.0,1.0
2025-04-15 19:00:00,0,1.0,4.1,-12.6,1.0,b'3392881582                      ',b'3E4046',0.0,32.0,1.0
2025-04-16 12:00:00,0,1.0,7.8,-15.2,1.0,b'3393187335                      ',b'3E4046',0.0,28.0,1.0
2025-04-16 21:00:00,0,1.0,9.9,-16.7,1.0,b'3393252574                      ',b'3E4046',0.0,23.0,1.0
2025-04-17 08:00:00,0,1.0,12.8,-17.8,1.0,b'3393473211                      ',b'3E4046',0.0,20.0,1.0
2025-04-17 13:00:00,0,1.0,14.6,-17.9,1.0,b'3393556306                      ',b'3E4046',0.0,22.0,1.0
2025-04-17 21:00:00,0,1.0,16.2,-18.1,1.0,b'3393615626                      ',b'3E4046',0.0,22.0,1.0
2025-04-18 09:00:00,0,1.0,19.9,-18.1,1.0,b'3393831307                      ',b'3E4046',0.0,19.0,1.0
2025-04-20 12:00:00,0,1.0,32.6,-13.6,1.0,b'3394706148                      ',b'3E4046',0.0,20.0,1.0
2025-04-20 18:00:00,0,1.0,34.3,-13.1,1.0,b'3394733423                      ',b'3E4046',0.0,19.0,1.0
2025-04-21 06:00:00,0,1.0,37.5,-12.2,1.0,b'3394938141                      ',b'3E4046',0.0,18.0,1.0
2025-04-21 21:00:00,0,1.0,41.3,-11.0,1.0,b'3395329599                      ',b'3E4046',0.0,16.0,1.0
2025-04-22 13:00:00,0,1.0,45.4,-8.7,1.0,b'3395632814                      ',b'3E4046',0.0,15.0,1.0
2025-04-22 21:00:00,0,1.0,47.1,-7.1,1.0,b'3395691167                      ',b'3E4046',0.0,14.0,1.0
