TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC
2025-04-08 06:00:00,0,1.0,25.9,-92.6,1.0,b'3389551631                      ',b'3E4612',0.0,25.5,1.0
2025-04-08 18:00:00,0,1.0,28.5,-94.4,1.0,b'3389674805                      ',b'3E4612',0.0,22.4,1.0
2025-04-09 06:00:00,0,1.0,29.3,-94.5,1.0,b'3390010564                      ',b'3E4612',0.0,22.4,1.0
2025-04-09 18:00:00,0,1.0,29.3,-94.5,1.0,b'3390069009                      ',b'3E4612',0.0,21.5,1.0
2025-04-10 06:00:00,0,1.0,29.3,-94.5,1.0,b'3390352861                      ',b'3E4612',0.0,22.5,1.0
2025-04-10 18:00:00,0,1.0,29.3,-94.5,1.0,b'3390420317                      ',b'3E4612',0.0,21.5,1.0
2025-04-14 06:00:00,0,1.0,26.9,-93.3,1.0,b'3392154224                      ',b'3E4612',0.0,25.4,1.0
2025-04-14 18:00:00,0,1.0,25.1,-90.6,1.0,b'3392472480                      ',b'3E4612',0.0,25.3,1.0
2025-04-15 06:00:00,0,1.0,23.1,-87.6,1.0,b'3392686239                      ',b'3E4612',0.0,26.5,1.0
2025-04-15 18:00:00,0,1.0,20.8,-85.1,1.0,b'3392854155                      ',b'3E4612',0.0,28.4,1.0
2025-04-16 06:00:00,0,1.0,18.5,-82.8,1.0,b'3393187327                      ',b'3E4612',0.0,28.4,1.0
2025-04-16 18:00:00,0,1.0,16.2,-80.7,1.0,b'3393227074                      ',b'3E4612',0.0,28.4,1.0
2025-04-17 06:00:00,0,1.0,13.1,-80.5,1.0,b'3393556298                      ',b'3E4612',0.0,28.5,1.0
2025-04-17 18:00:00,0,1.0,10.1,-80.1,1.0,b'3393615968                      ',b'3E4612',0.0,29.5,1.0
2025-04-18 06:00:00,0,1.0,9.4,-79.9,1.0,b'3393831299                      ',b'3E4612',0.0,28.4,1.0
2025-04-19 06:00:00,0,1.0,7.2,-79.9,1.0,b'3394269265                      ',b'3E4612',0.0,28.6,1.0
2025-04-19 18:00:00,0,1.0,7.2,-83.1,1.0,b'3394379996                      ',b'3E4612',0.0,30.5,1.0
2025-04-20 18:00:00,0,1.0,8.6,-89.1,1.0,b'3394733731                      ',b'3E4612',0.0,26.4,1.0
2025-04-21 06:00:00,0,1.0,9.3,-92.2,1.0,b'3394979227                      ',b'3E4612',0.0,27.5,1.0
2025-04-21 12:00:00,0,1.0,9.6,-93.8,1.0,b'3395055698                      ',b'3E4612',0.0,30.0,1.0
2025-04-22 00:00:00,0,1.0,10.2,-96.6,1.0,b'3395507994                      ',b'3E4612',0.0,30.0,1.0
2025-04-23 00:00:00,0,1.0,11.4,-103.0,1.0,b'3395872466                      ',b'3E4612',0.0,30.4,1.0
2025-04-23 18:00:00,0,1.0,12.1,-107.6,1.0,b'3396034549                      ',b'3E4612',0.0,30.5,1.0
2025-04-24 06:00:00,0,1.0,12.7,-110.9,1.0,b'3396322443                      ',b'3E4612',0.0,29.4,1.0
2025-04-24 12:00:00,0,1.0,12.9,-112.6,1.0,b'3396406553                      ',b'3E4612',0.0,29.5,1.0
2025-04-24 18:00:00,0,1.0,13.1,-114.2,1.0,b'3396433067                      ',b'3E4612',0.0,27.6,1.0
2025-04-25 00:00:00,0,1.0,13.3,-115.9,1.0,b'3396548848                      ',b'3E4612',0.0,27.5,1.0
2025-04-26 00:00:00,0,1.0,14.2,-122.5,1.0,b'3397023361                      ',b'3E4612',0.0,26.5,1.0
2025-04-27 12:00:00,0,1.0,14.9,-132.6,1.0,b'3397482659                      ',b'3E4612',0.0,25.4,1.0
2025-04-27 18:00:00,0,1.0,14.9,-134.3,1.0,b'3397535917                      ',b'3E4612',0.0,25.6,1.0
2025-04-28 00:00:00,0,1.0,15.0,-136.0,1.0,b'3397718573                      ',b'3E4612',0.0,25.4,1.0
2025-04-28 12:00:00,0,1.0,15.1,-139.5,1.0,b'3397991482                      ',b'3E4612',0.0,25.4,1.0
2025-04-29 00:00:00,0,1.0,15.2,-142.9,1.0,b'3398387533                      ',b'3E4612',0.0,25.3,1.0
2025-04-29 06:00:00,0,1.0,15.3,-144.6,1.0,b'3398429042                      ',b'3E4612',0.0,25.6,1.0
2025-04-29 12:00:00,0,1.0,15.3,-146.3,1.0,b'3398517870                      ',b'3E4612',0.0,25.4,1.0
2025-04-29 18:00:00,0,1.0,15.3,-148.0,1.0,b'3398546003                      ',b'3E4612',0.0,26.4,1.0
2025-04-30 06:00:00,0,1.0,15.3,-151.3,1.0,b'3398791176                      ',b'3E4612',0.0,26.4,1.0
2025-04-30 18:00:00,0,1.0,15.3,-151.8,1.0,b'3399027107                      ',b'3E4612',0.0,26.6,1.0
