TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC
2025-04-01 08:00:00,0,1.0,-21.7,7.4,1.0,b'3386505625                      ',b'2HDF9',0.0,23.0,1.0
2025-04-01 18:00:00,0,1.0,-23.7,9.0,1.0,b'3386618452                      ',b'2HDF9',0.0,22.0,1.0
2025-04-01 22:00:00,0,1.0,-24.3,9.4,1.0,b'3386644981                      ',b'2HDF9',0.0,22.0,1.0
2025-04-02 07:00:00,0,1.0,-25.9,10.7,1.0,b'3386895451                      ',b'2HDF9',0.0,22.0,1.0
2025-04-02 10:00:00,0,1.0,-26.5,11.3,1.0,b'3386940339                      ',b'2HDF9',0.0,21.0,1.0
2025-04-02 18:00:00,0,1.0,-28.0,12.5,1.0,b'3387088827                      ',b'2HDF9',0.0,21.0,1.0
2025-04-02 21:00:00,0,1.0,-28.6,13.1,1.0,b'3387115928                      ',b'2HDF9',0.0,21.0,1.0
2025-04-03 06:00:00,0,1.0,-30.2,14.5,1.0,b'3387297803                      ',b'2HDF9',0.0,21.0,1.0
2025-04-03 09:00:00,0,1.0,-30.7,14.9,1.0,b'3387343221                      ',b'2HDF9',0.0,19.0,1.0
2025-04-03 15:00:00,0,1.0,-31.7,15.8,1.0,b'3387442487                      ',b'2HDF9',0.0,19.0,1.0
2025-04-03 18:00:00,0,1.0,-37.2,16.2,4.0,b'3387479152                      ',b'2HDF9',0.0,19.0,1.0
2025-04-03 22:00:00,0,1.0,-32.9,16.9,4.0,b'3387507164                      ',b'2HDF9',0.0,19.0,1.0
2025-04-04 06:00:00,0,1.0,-34.6,18.4,1.0,b'3387699220                      ',b'2HDF9',0.0,19.0,1.0
2025-04-04 10:00:00,0,1.0,-35.0,19.2,1.0,b'3387741141                      ',b'2HDF9',0.0,21.0,1.0
2025-04-04 18:00:00,0,1.0,-35.1,21.6,1.0,b'3387860803                      ',b'2HDF9',0.0,19.0,1.0
2025-04-04 21:00:00,0,1.0,-35.0,22.2,1.0,b'3387887601                      ',b'2HDF9',0.0,20.0,1.0
2025-04-05 06:00:00,0,1.0,-34.5,24.8,1.0,b'3388068808                      ',b'2HDF9',0.0,19.0,1.0
2025-04-05 08:00:00,0,1.0,-34.3,25.4,1.0,b'3388264211                      ',b'2HDF9',0.0,19.0,1.0
2025-04-05 17:00:00,0,1.0,-33.8,27.5,1.0,b'3388376410                      ',b'2HDF9',0.0,27.0,1.0
