TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC
2025-04-01 18:00:00,0,1.0,24.4,123.4,1.0,b'3386618077                      ',b'3E6625',0.0,25.0,1.0
2025-04-02 18:00:00,0,1.0,27.2,127.2,1.0,b'3387088433                      ',b'3E6625',0.0,25.0,1.0
2025-04-03 18:00:00,0,1.0,29.8,131.3,1.0,b'3387478695                      ',b'3E6625',0.0,24.0,1.0
2025-04-04 06:00:00,0,1.0,31.0,133.6,1.0,b'3387699149                      ',b'3E6625',0.0,24.0,1.0
2025-04-04 18:00:00,0,1.0,32.1,135.6,1.0,b'3387860414                      ',b'3E6625',0.0,23.0,1.0
2025-04-05 06:00:00,0,1.0,33.2,137.8,1.0,b'3388068744                      ',b'3E6625',0.0,23.0,1.0
2025-04-08 18:00:00,0,1.0,33.6,138.9,1.0,b'3389674397                      ',b'3E6625',0.0,15.0,1.0
2025-04-09 18:00:00,0,1.0,29.6,135.2,1.0,b'3390043520                      ',b'3E6625',0.0,23.0,1.0
2025-04-10 18:00:00,0,1.0,25.7,131.7,1.0,b'3390391391                      ',b'3E6625',0.0,24.0,1.0
2025-04-11 18:00:00,0,1.0,23.4,127.3,1.0,b'3390780786                      ',b'3E6625',0.0,24.0,1.0
