TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC
2025-04-01 12:00:00,0,1.0,15.4,83.4,1.0,b'3386584931                      ',b'3E5799',0.0,29.0,1.0
2025-04-07 00:00:00,0,1.0,9.4,82.8,1.0,b'3388955574                      ',b'3E5799',0.0,29.0,1.0
2025-04-07 06:00:00,0,1.0,8.0,82.6,1.0,b'3388998315                      ',b'3E5799',0.0,29.0,1.0
2025-04-07 12:00:00,0,1.0,6.8,82.6,1.0,b'3389076428                      ',b'3E5799',0.0,29.0,1.0
2025-04-07 18:00:00,0,1.0,5.7,81.8,1.0,b'3389342196                      ',b'3E5799',0.0,29.0,1.0
2025-04-08 12:00:00,0,1.0,5.5,78.0,1.0,b'3389640970                      ',b'3E5799',0.0,29.0,1.0
2025-04-08 18:00:00,0,1.0,6.4,77.2,1.0,b'3389674382                      ',b'3E5799',0.0,30.0,1.0
2025-04-09 12:00:00,0,1.0,9.4,74.9,1.0,b'3390010217                      ',b'3E5799',0.0,30.0,1.0
2025-04-09 18:00:00,0,1.0,10.6,74.2,1.0,b'3390043500                      ',b'3E5799',0.0,30.0,1.0
2025-04-10 06:00:00,0,1.0,12.5,72.2,1.0,b'3390194256                      ',b'3E5799',0.0,30.0,1.0
2025-04-10 12:00:00,0,1.0,13.4,71.1,1.0,b'3390352492                      ',b'3E5799',0.0,30.0,1.0
2025-04-26 00:00:00,0,1.0,11.9,70.2,1.0,b'3397022843                      ',b'3E5799',0.0,30.0,1.0
2025-04-26 06:00:00,0,1.0,10.9,71.0,1.0,b'3397022844                      ',b'3E5799',0.0,30.0,1.0
2025-04-26 12:00:00,0,1.0,9.9,71.9,1.0,b'3397140264                      ',b'3E5799',0.0,30.0,1.0
2025-04-26 18:00:00,0,1.0,9.0,72.8,1.0,b'3397199710                      ',b'3E5799',0.0,30.0,1.0
2025-04-27 12:00:00,0,1.0,6.7,76.1,1.0,b'3397482317                      ',b'3E5799',0.0,29.0,1.0
2025-04-27 18:00:00,0,1.0,6.0,77.1,1.0,b'3397509207                      ',b'3E5799',0.0,29.0,1.0
2025-04-28 00:00:00,0,1.0,5.4,78.2,1.0,b'3397718004                      ',b'3E5799',0.0,29.0,1.0
2025-04-28 06:00:00,0,1.0,5.4,79.5,1.0,b'3397718005                      ',b'3E5799',0.0,29.0,1.0
2025-04-28 12:00:00,0,1.0,5.4,80.8,1.0,b'3397991144                      ',b'3E5799',0.0,29.0,1.0
2025-04-28 18:00:00,0,1.0,5.7,82.0,1.0,b'3398233348                      ',b'3E5799',0.0,29.0,1.0
2025-04-29 06:00:00,0,1.0,8.2,82.9,1.0,b'3398387013                      ',b'3E5799',0.0,30.0,1.0
2025-04-29 12:00:00,0,1.0,9.5,83.3,1.0,b'3398517524                      ',b'3E5799',0.0,30.0,1.0
2025-04-29 18:00:00,0,1.0,10.8,83.7,1.0,b'3398604768                      ',b'3E5799',0.0,30.0,1.0
2025-04-30 00:00:00,0,1.0,12.0,84.1,1.0,b'3398748598                      ',b'3E5799',0.0,30.0,1.0
2025-04-30 12:00:00,0,1.0,14.4,84.9,1.0,b'3398863969                      ',b'3E5799',0.0,30.0,1.0
2025-04-30 18:00:00,0,1.0,15.7,85.2,1.0,b'3399085537                      ',b'3E5799',0.0,29.0,1.0
