TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC
2025-04-01 00:00:00,0,1.0,1.9,5.1,1.0,b'3386462957                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-01 12:00:00,0,1.0,3.3,6.5,1.0,b'3386584918                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-07 12:00:00,0,1.0,2.3,5.5,1.0,b'3389076427                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-08 00:00:00,0,1.0,1.4,2.5,1.0,b'3389509776                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-08 06:00:00,0,1.0,1.2,0.9,1.0,b'3389509777                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-08 12:00:00,0,1.0,1.0,-0.7,1.0,b'3389640968                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-08 22:00:00,0,1.0,0.9,-3.1,1.0,b'3389700738                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-09 00:00:00,0,1.0,0.9,-3.5,1.0,b'3389884551                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-09 06:00:00,0,1.0,0.9,-4.8,1.0,b'3389884552                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-09 09:00:00,0,1.0,0.9,-5.5,1.0,b'3389927961                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-09 12:00:00,0,1.0,0.9,-6.1,1.0,b'3390010205                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-09 21:00:00,0,1.0,0.9,-8.0,1.0,b'3390068653                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-10 00:00:00,0,1.0,1.0,-8.5,1.0,b'3390194234                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-10 06:00:00,0,1.0,1.6,-9.8,1.0,b'3390194235                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-10 09:00:00,0,1.0,1.9,-10.3,1.0,b'3390266768                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-10 12:00:00,0,1.0,2.2,-10.8,1.0,b'3390352490                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-10 18:00:00,0,1.0,2.8,-12.0,1.0,b'3390391373                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-10 21:00:00,0,1.0,3.1,-12.5,1.0,b'3390419808                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-11 00:00:00,0,1.0,3.3,-13.0,1.0,b'3390609923                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-11 06:00:00,0,1.0,4.1,-14.6,1.0,b'3390653872                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-11 12:00:00,0,1.0,4.3,-15.0,1.0,b'3390747091                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-11 21:00:00,0,1.0,5.5,-16.3,1.0,b'3390806939                      ',b'2KGEW3Q',0.0,30.0,1.0
2025-04-12 00:00:00,0,1.0,6.0,-16.7,1.0,b'3390987017                      ',b'2KGEW3Q',0.0,28.0,1.0
2025-04-12 09:00:00,0,1.0,7.4,-17.7,1.0,b'3391518084                      ',b'2KGEW3Q',0.0,30.0,4.0
2025-04-12 12:00:00,0,1.0,7.8,-17.9,1.0,b'3391518085                      ',b'2KGEW3Q',0.0,27.0,1.0
2025-04-12 18:00:00,0,1.0,8.8,-18.6,1.0,b'3391557509                      ',b'2KGEW3Q',0.0,26.0,1.0
2025-04-12 21:00:00,0,1.0,9.3,-19.0,1.0,b'3391583840                      ',b'2KGEW3Q',0.0,29.0,1.0
2025-04-13 00:00:00,0,1.0,9.8,-19.3,1.0,b'3391761726                      ',b'2KGEW3Q',0.0,26.0,4.0
2025-04-13 06:00:00,0,1.0,10.8,-20.0,1.0,b'3391761727                      ',b'2KGEW3Q',0.0,25.0,1.0
2025-04-13 09:00:00,0,1.0,11.2,-20.3,1.0,b'3391804358                      ',b'2KGEW3Q',0.0,24.0,1.0
2025-04-13 12:00:00,0,1.0,11.7,-20.3,1.0,b'3391881028                      ',b'2KGEW3Q',0.0,23.0,1.0
2025-04-13 18:00:00,0,1.0,12.8,-20.3,1.0,b'3391911733                      ',b'2KGEW3Q',0.0,22.0,1.0
2025-04-13 21:00:00,0,1.0,13.4,-20.3,1.0,b'3391935968                      ',b'2KGEW3Q',0.0,22.0,1.0
2025-04-14 00:00:00,0,1.0,13.8,-20.3,1.0,b'3392107219                      ',b'2KGEW3Q',0.0,21.0,4.0
2025-04-14 06:00:00,0,1.0,15.0,-20.3,1.0,b'3392107220                      ',b'2KGEW3Q',0.0,22.0,1.0
2025-04-14 09:00:00,0,1.0,15.6,-20.3,1.0,b'3392153914                      ',b'2KGEW3Q',0.0,22.0,1.0
2025-04-14 12:00:00,0,1.0,16.3,-20.3,1.0,b'3392262620                      ',b'2KGEW3Q',0.0,22.0,1.0
2025-04-14 18:00:00,0,1.0,17.7,-20.3,1.0,b'3392471995                      ',b'2KGEW3Q',0.0,21.0,1.0
2025-04-15 00:00:00,0,1.0,18.5,-20.3,1.0,b'3392685985                      ',b'2KGEW3Q',0.0,21.0,1.0
2025-04-15 06:00:00,0,1.0,19.5,-20.3,1.0,b'3392685986                      ',b'2KGEW3Q',0.0,21.0,1.0
2025-04-15 09:00:00,0,1.0,19.9,-20.3,1.0,b'3392727211                      ',b'2KGEW3Q',0.0,22.0,1.0
2025-04-15 12:00:00,0,1.0,20.3,-20.3,1.0,b'3392820753                      ',b'2KGEW3Q',0.0,21.0,1.0
2025-04-15 18:00:00,0,1.0,21.2,-20.0,1.0,b'3392853975                      ',b'2KGEW3Q',0.0,22.0,1.0
2025-04-15 21:00:00,0,1.0,21.6,-19.8,1.0,b'3392881510                      ',b'2KGEW3Q',0.0,22.0,1.0
2025-04-16 00:00:00,0,1.0,22.0,-19.6,1.0,b'3393064795                      ',b'2KGEW3Q',0.0,22.0,1.0
2025-04-16 09:00:00,0,1.0,23.2,-18.9,1.0,b'3393106553                      ',b'2KGEW3Q',0.0,21.0,1.0
2025-04-16 11:00:00,0,1.0,23.6,-18.8,1.0,b'3393187227                      ',b'2KGEW3Q',0.0,21.0,1.0
2025-04-16 21:00:00,0,1.0,24.8,-18.0,1.0,b'3393252495                      ',b'2KGEW3Q',0.0,21.0,1.0
2025-04-17 00:00:00,0,1.0,25.2,-17.8,1.0,b'3393432815                      ',b'2KGEW3Q',0.0,20.0,4.0
2025-04-17 06:00:00,0,1.0,26.8,-17.4,1.0,b'3393432816                      ',b'2KGEW3Q',0.0,21.0,1.0
2025-04-17 09:00:00,0,1.0,26.4,-17.2,1.0,b'3393473005                      ',b'2KGEW3Q',0.0,20.0,1.0
2025-04-17 12:00:00,0,1.0,26.8,-17.0,1.0,b'3393555935                      ',b'2KGEW3Q',0.0,20.0,1.0
2025-04-17 18:00:00,0,1.0,27.6,-16.5,1.0,b'3393589674                      ',b'2KGEW3Q',0.0,20.0,1.0
2025-04-17 21:00:00,0,1.0,27.9,-16.2,1.0,b'3393615561                      ',b'2KGEW3Q',0.0,20.0,1.0
2025-04-18 00:00:00,0,1.0,28.2,-15.9,1.0,b'3393798527                      ',b'2KGEW3Q',0.0,20.0,1.0
2025-04-18 06:00:00,0,1.0,28.9,-15.3,1.0,b'3393798528                      ',b'2KGEW3Q',0.0,20.0,1.0
2025-04-18 09:00:00,0,1.0,29.3,-15.0,1.0,b'3393831002                      ',b'2KGEW3Q',0.0,19.0,1.0
2025-04-18 12:00:00,0,1.0,29.6,-14.7,1.0,b'3393917299                      ',b'2KGEW3Q',0.0,19.0,1.0
2025-04-18 21:00:00,0,1.0,30.8,-13.6,1.0,b'3393971364                      ',b'2KGEW3Q',0.0,19.0,1.0
2025-04-19 00:00:00,0,1.0,31.1,-13.2,1.0,b'3394159043                      ',b'2KGEW3Q',0.0,19.0,1.0
2025-04-19 06:00:00,0,1.0,31.7,-12.5,1.0,b'3394159044                      ',b'2KGEW3Q',0.0,19.0,1.0
2025-04-19 09:00:00,0,1.0,32.0,-12.2,1.0,b'3394268960                      ',b'2KGEW3Q',0.0,19.0,1.0
2025-04-19 12:00:00,0,1.0,32.2,-12.0,1.0,b'3394345932                      ',b'2KGEW3Q',0.0,19.0,1.0
2025-04-19 21:00:00,0,1.0,33.0,-11.1,1.0,b'3394405753                      ',b'2KGEW3Q',0.0,18.0,1.0
2025-04-20 00:00:00,0,1.0,33.3,-10.8,1.0,b'3394582782                      ',b'2KGEW3Q',0.0,18.0,1.0
2025-04-20 09:00:00,0,1.0,34.2,-9.7,1.0,b'3394624738                      ',b'2KGEW3Q',0.0,18.0,1.0
2025-04-20 12:00:00,0,1.0,34.5,-9.0,1.0,b'3394705788                      ',b'2KGEW3Q',0.0,18.0,1.0
2025-04-20 18:00:00,0,1.0,33.9,-9.8,1.0,b'3394733355                      ',b'2KGEW3Q',0.0,18.0,1.0
