TIME,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,TEMP,TEMP_QC
2025-04-10 06:00:00,1.0,53.9,8.7,1.0,b'3390194914                      ',b'3dzwckx',9.9,1.0
2025-04-10 12:00:00,1.0,53.9,8.7,1.0,b'3390352877                      ',b'3dzwckx',9.7,1.0
2025-04-10 18:00:00,1.0,53.9,8.7,1.0,b'3390391691                      ',b'3dzwckx',10.1,1.0
2025-04-11 00:00:00,1.0,53.9,8.7,1.0,b'3390610559                      ',b'3dzwckx',9.9,1.0
2025-04-11 06:00:00,1.0,53.9,8.7,1.0,b'3390610560                      ',b'3dzwckx',9.8,1.0
2025-04-11 12:00:00,1.0,53.9,8.7,1.0,b'3390747469                      ',b'3dzwckx',9.7,1.0
2025-04-11 18:00:00,1.0,53.9,8.7,1.0,b'3390781219                      ',b'3dzwckx',10.2,1.0
2025-04-12 00:00:00,1.0,53.9,8.7,1.0,b'3390987639                      ',b'3dzwckx',10.1,1.0
2025-04-12 06:00:00,1.0,53.9,8.7,1.0,b'3390987640                      ',b'3dzwckx',10.3,1.0
2025-04-12 12:00:00,1.0,53.9,8.7,1.0,b'3391518454                      ',b'3dzwckx',10.4,1.0
2025-04-12 18:00:00,1.0,53.9,8.7,1.0,b'3391558023                      ',b'3dzwckx',10.5,1.0
2025-04-13 00:00:00,1.0,53.9,8.7,1.0,b'3391762342                      ',b'3dzwckx',10.7,1.0
2025-04-13 06:00:00,1.0,53.9,8.7,1.0,b'3391762343                      ',b'3dzwckx',10.8,1.0
2025-04-13 12:00:00,1.0,53.9,8.7,1.0,b'3391881354                      ',b'3dzwckx',10.9,1.0
2025-04-13 18:00:00,1.0,53.9,8.7,1.0,b'3391912238                      ',b'3dzwckx',10.8,1.0
2025-04-14 00:00:00,1.0,53.9,8.7,1.0,b'3392107861                      ',b'3dzwckx',10.8,1.0
2025-04-14 06:00:00,1.0,53.9,8.7,1.0,b'3392107862                      ',b'3dzwckx',10.9,1.0
2025-04-14 12:00:00,1.0,53.9,8.7,1.0,b'3392263385                      ',b'3dzwckx',10.9,1.0
2025-04-14 18:00:00,1.0,53.9,8.7,1.0,b'3392472490                      ',b'3dzwckx',11.1,1.0
2025-04-15 06:00:00,1.0,53.9,8.7,1.0,b'3392686282                      ',b'3dzwckx',10.9,1.0
2025-04-15 12:00:00,1.0,53.9,8.7,1.0,b'3392820879                      ',b'3dzwckx',11.1,1.0
2025-04-15 18:00:00,1.0,53.9,8.7,1.0,b'3392854166                      ',b'3dzwckx',11.4,1.0
2025-04-16 00:00:00,1.0,53.9,8.7,1.0,b'3393065057                      ',b'3dzwckx',11.7,1.0
2025-04-16 06:00:00,1.0,53.9,8.7,1.0,b'3393065058                      ',b'3dzwckx',11.7,1.0
2025-04-16 12:00:00,1.0,53.9,8.7,1.0,b'3393187351                      ',b'3dzwckx',11.9,1.0
2025-04-16 18:00:00,1.0,53.9,8.7,1.0,b'3393227084                      ',b'3dzwckx',11.8,1.0
2025-04-17 00:00:00,1.0,53.9,8.7,1.0,b'3393433087                      ',b'3dzwckx',11.6,1.0
2025-04-17 06:00:00,1.0,53.9,8.7,1.0,b'3393433088                      ',b'3dzwckx',11.4,1.0
2025-04-17 12:00:00,1.0,53.9,8.7,1.0,b'3393556321                      ',b'3dzwckx',11.5,1.0
2025-04-17 18:00:00,1.0,53.9,8.7,1.0,b'3393590092                      ',b'3dzwckx',11.4,1.0
2025-04-18 06:00:00,1.0,53.9,8.7,1.0,b'3393799122                      ',b'3dzwckx',11.4,1.0
2025-04-18 12:00:00,1.0,53.9,8.7,1.0,b'3393917664                      ',b'3dzwckx',11.4,1.0
2025-04-18 18:00:00,1.0,53.9,8.7,1.0,b'3393945985                      ',b'3dzwckx',11.5,1.0
2025-04-19 00:00:00,1.0,53.9,8.7,1.0,b'3394159617                      ',b'3dzwckx',11.4,1.0
2025-04-19 06:00:00,1.0,53.9,8.7,1.0,b'3394159618                      ',b'3dzwckx',11.3,1.0
2025-04-19 12:00:00,1.0,53.9,8.7,1.0,b'3394346226                      ',b'3dzwckx',11.3,1.0
2025-04-19 18:00:00,1.0,53.9,8.7,1.0,b'3394380006                      ',b'3dzwckx',11.1,1.0
2025-04-20 00:00:00,1.0,53.9,8.7,1.0,b'3394583359                      ',b'3dzwckx',11.2,1.0
2025-04-20 06:00:00,1.0,53.9,8.7,1.0,b'3394583360                      ',b'3dzwckx',11.2,1.0
2025-04-20 12:00:00,1.0,53.9,8.7,1.0,b'3394706160                      ',b'3dzwckx',11.3,1.0
2025-04-20 18:00:00,1.0,53.9,8.7,1.0,b'3394733744                      ',b'3dzwckx',11.4,1.0
2025-04-21 00:00:00,1.0,53.9,8.7,1.0,b'3394938163                      ',b'3dzwckx',11.2,1.0
2025-04-21 06:00:00,1.0,53.9,8.7,1.0,b'3394938164                      ',b'3dzwckx',11.3,1.0
2025-04-21 12:00:00,1.0,53.9,8.7,1.0,b'3395055726                      ',b'3dzwckx',11.4,1.0
2025-04-21 18:00:00,1.0,53.9,8.7,1.0,b'3395304433                      ',b'3dzwckx',11.7,1.0
2025-04-22 00:00:00,1.0,53.9,8.7,1.0,b'3395508035                      ',b'3dzwckx',11.7,1.0
2025-04-22 06:00:00,1.0,53.9,8.7,1.0,b'3395508036                      ',b'3dzwckx',11.8,1.0
2025-04-22 12:00:00,1.0,53.9,8.7,1.0,b'3395632830                      ',b'3dzwckx',11.1,1.0
2025-04-22 18:00:00,1.0,53.9,8.7,1.0,b'3395665374                      ',b'3dzwckx',11.0,1.0
2025-04-23 00:00:00,1.0,53.9,8.7,1.0,b'3395872509                      ',b'3dzwckx',10.7,1.0
2025-04-23 06:00:00,1.0,53.9,8.7,1.0,b'3395872510                      ',b'3dzwckx',10.6,1.0
2025-04-23 12:00:00,1.0,54.0,8.5,1.0,b'3395997495                      ',b'3dzwckx',10.6,1.0
2025-04-23 18:00:00,1.0,54.2,8.0,1.0,b'3396034561                      ',b'3dzwckx',9.9,1.0
2025-04-24 06:00:00,1.0,54.5,8.0,1.0,b'3396242234                      ',b'3dzwckx',9.0,1.0
2025-04-24 12:00:00,1.0,54.7,7.9,1.0,b'3396406586                      ',b'3dzwckx',9.1,1.0
2025-04-24 18:00:00,1.0,53.8,7.7,1.0,b'3396433085                      ',b'3dzwckx',9.3,1.0
2025-04-25 06:00:00,1.0,53.9,8.7,1.0,b'3396548908                      ',b'3dzwckx',11.2,1.0
2025-04-25 12:00:00,1.0,53.9,8.7,1.0,b'3396796515                      ',b'3dzwckx',12.6,1.0
2025-04-25 18:00:00,1.0,53.9,8.7,1.0,b'3396834123                      ',b'3dzwckx',12.7,1.0
2025-04-26 06:00:00,1.0,53.9,8.7,1.0,b'3397023405                      ',b'3dzwckx',12.6,1.0
2025-04-26 12:00:00,1.0,53.9,8.7,1.0,b'3397140638                      ',b'3dzwckx',12.3,1.0
2025-04-26 18:00:00,1.0,53.9,8.7,1.0,b'3397172930                      ',b'3dzwckx',13.0,1.0
2025-04-27 00:00:00,1.0,53.9,8.7,1.0,b'3397362070                      ',b'3dzwckx',12.9,1.0
2025-04-27 06:00:00,1.0,53.9,8.7,1.0,b'3397362071                      ',b'3dzwckx',12.8,1.0
2025-04-27 12:00:00,1.0,53.9,8.7,1.0,b'3397482686                      ',b'3dzwckx',13.0,1.0
2025-04-27 18:00:00,1.0,53.9,8.7,1.0,b'3397509591                      ',b'3dzwckx',13.3,1.0
2025-04-28 06:00:00,1.0,53.9,8.7,1.0,b'3397718623                      ',b'3dzwckx',13.6,1.0
2025-04-28 12:00:00,1.0,53.9,8.7,1.0,b'3397991518                      ',b'3dzwckx',13.4,1.0
2025-04-28 18:00:00,1.0,53.9,8.7,1.0,b'3398233768                      ',b'3dzwckx',13.5,1.0
2025-04-29 00:00:00,1.0,53.9,8.7,1.0,b'3398387577                      ',b'3dzwckx',13.3,1.0
2025-04-29 06:00:00,1.0,53.9,8.7,1.0,b'3398387578                      ',b'3dzwckx',13.4,1.0
2025-04-29 12:00:00,1.0,53.9,8.7,1.0,b'3398517895                      ',b'3dzwckx',13.3,1.0
2025-04-29 18:00:00,1.0,53.9,8.7,1.0,b'3398546013                      ',b'3dzwckx',13.3,1.0
2025-04-30 00:00:00,1.0,53.9,8.7,1.0,b'3398748841                      ',b'3dzwckx',13.5,1.0
2025-04-30 06:00:00,1.0,53.9,8.7,1.0,b'3398748842                      ',b'3dzwckx',13.4,1.0
2025-04-30 12:00:00,1.0,53.9,8.7,1.0,b'3398864095                      ',b'3dzwckx',13.5,1.0
2025-04-30 18:00:00,1.0,53.9,8.7,1.0,b'3399027117                      ',b'3dzwckx',13.7,1.0
